area_code,frequency,year,migrations
IT,A,2017,2246
IT,A,2018,2296
IT,A,2019,2683
IT,A,2020,2393
IT,A,2021,2553
IT,A,2022,2365
IT,A,2023,2521
IT,A,2024,2482
IT,A,2025,2901
IT,A,2002,62
IT,A,2003,77
IT,A,2004,170
IT,A,2005,122
IT,A,2006,145
IT,A,2007,181
IT,A,2008,208
IT,A,2009,301
IT,A,2010,292
IT,A,2011,307
IT,A,2012,350
IT,A,2013,408
IT,A,2014,370
IT,A,2015,293
IT,A,2016,374
IT,A,2017,444
IT,A,2018,413
IT,A,2019,403
IT,A,2020,442
IT,A,2021,426
IT,A,2022,433
IT,A,2023,419
IT,A,2024,431
IT,A,2025,512
IT,A,2002,330
IT,A,2003,406
IT,A,2004,562
IT,A,2005,631
IT,A,2006,740
IT,A,2007,815
IT,A,2008,995
IT,A,2009,1275
IT,A,2010,1424
IT,A,2011,1319
IT,A,2012,1724
IT,A,2013,1536
IT,A,2014,1611
IT,A,2015,1341
IT,A,2016,1491
IT,A,2017,1517
IT,A,2018,1555
IT,A,2019,1758
IT,A,2020,1431
IT,A,2021,1705
IT,A,2022,1590
IT,A,2023,1652
IT,A,2024,1610
IT,A,2025,1746
IT,A,2002,3717
IT,A,2003,4206
IT,A,2004,6161
IT,A,2005,7156
IT,A,2006,8205
IT,A,2007,8437
IT,A,2008,10217
IT,A,2009,13314
IT,A,2010,13406
IT,A,2011,13842
IT,A,2012,18173
IT,A,2013,16374
IT,A,2014,16399
IT,A,2015,14066
IT,A,2016,15539
IT,A,2017,14990
IT,A,2018,15188
IT,A,2019,16741
IT,A,2020,14442
IT,A,2021,15400
IT,A,2022,14669
IT,A,2023,15385
IT,A,2024,15487
IT,A,2025,17222
IT,A,2002,1018
IT,A,2003,1207
IT,A,2004,1447
IT,A,2005,1613
IT,A,2006,1737
IT,A,2007,1924
IT,A,2008,2453
IT,A,2009,3755
IT,A,2010,3647
IT,A,2011,3746
IT,A,2012,4849
IT,A,2013,4325
IT,A,2014,4285
IT,A,2015,3611
IT,A,2016,3866
IT,A,2017,3846
IT,A,2018,3836
IT,A,2019,4276
IT,A,2020,3649
IT,A,2021,3878
IT,A,2022,3961
IT,A,2023,4092
IT,A,2024,4145
IT,A,2025,4573
IT,A,2002,751
IT,A,2003,843
IT,A,2004,1095
IT,A,2005,1161
IT,A,2006,1177
IT,A,2007,1297
IT,A,2008,1607
IT,A,2009,2651
IT,A,2010,2362
IT,A,2011,2298
IT,A,2012,3025
IT,A,2013,2752
IT,A,2014,2754
IT,A,2015,2242
IT,A,2016,2404
IT,A,2017,2477
IT,A,2018,2457
IT,A,2019,2732
IT,A,2020,2421
IT,A,2021,2546
IT,A,2022,2646
IT,A,2023,2652
IT,A,2024,2769
IT,A,2025,3083
IT,A,2002,267
IT,A,2003,364
IT,A,2004,352
IT,A,2005,452
IT,A,2006,560
IT,A,2007,627
IT,A,2008,846
IT,A,2009,1104
IT,A,2010,1285
IT,A,2011,1448
IT,A,2012,1824
IT,A,2013,1573
IT,A,2014,1531
IT,A,2015,1369
IT,A,2016,1462
IT,A,2017,1369
IT,A,2018,1379
IT,A,2019,1544
IT,A,2020,1228
IT,A,2021,1332
IT,A,2022,1315
IT,A,2023,1440
IT,A,2024,1376
IT,A,2025,1490
IT,A,2002,108611
IT,A,2003,114609
IT,A,2004,161531
IT,A,2005,185268
IT,A,2006,203859
IT,A,2007,203903
IT,A,2008,212854
IT,A,2009,215177
IT,A,2010,225461
IT,A,2011,238354
IT,A,2012,279387
IT,A,2013,249144
IT,A,2014,239419
IT,A,2015,202457
IT,A,2016,229589
IT,A,2017,233203
IT,A,2018,244851
IT,A,2019,284217
IT,A,2020,235301
IT,A,2021,256167
IT,A,2022,243989
IT,A,2023,251537
IT,A,2024,247274
IT,A,2025,283833
IT,A,2002,43152
IT,A,2003,42821
IT,A,2004,64125
IT,A,2005,72742
IT,A,2006,84322
IT,A,2007,83302
IT,A,2008,83978
IT,A,2009,80167
IT,A,2010,86369
IT,A,2011,91782
IT,A,2012,108017
IT,A,2013,97057
IT,A,2014,91786
IT,A,2015,75910
IT,A,2016,85544
IT,A,2017,87971
IT,A,2018,91109
IT,A,2019,106106
IT,A,2020,87893
IT,A,2021,97701
IT,A,2022,94333
IT,A,2023,99153
IT,A,2024,96877
IT,A,2025,110435
IT,A,2002,9403
IT,A,2003,9028
IT,A,2004,13766
IT,A,2005,15218
IT,A,2006,16210
IT,A,2007,17648
IT,A,2008,19499
IT,A,2009,20216
IT,A,2010,21209
IT,A,2011,22433
IT,A,2012,26876
IT,A,2013,23071
IT,A,2014,22031
IT,A,2015,18497
IT,A,2016,20408
IT,A,2017,21101
IT,A,2018,20716
IT,A,2019,24274
IT,A,2020,20130
IT,A,2021,21395
IT,A,2022,21655
IT,A,2023,23350
IT,A,2024,23445
IT,A,2025,26102
IT,A,2002,301
IT,A,2003,318
IT,A,2004,440
IT,A,2005,579
IT,A,2006,558
IT,A,2007,707
IT,A,2008,692
IT,A,2009,809
IT,A,2010,783
IT,A,2011,775
IT,A,2012,1009
IT,A,2013,840
IT,A,2014,807
IT,A,2015,660
IT,A,2016,727
IT,A,2017,739
IT,A,2018,755
IT,A,2019,755
IT,A,2020,631
IT,A,2021,660
IT,A,2022,717
IT,A,2023,651
IT,A,2024,744
IT,A,2025,752
IT,A,2002,2341
IT,A,2003,2254
IT,A,2004,3338
IT,A,2005,4032
IT,A,2006,4408
IT,A,2007,4410
IT,A,2008,5533
IT,A,2009,5622
IT,A,2010,6604
IT,A,2011,6669
IT,A,2012,7662
IT,A,2013,6881
IT,A,2014,6421
IT,A,2015,5355
IT,A,2016,5805
IT,A,2017,6057
IT,A,2018,6507
IT,A,2019,7228
IT,A,2020,5841
IT,A,2021,6951
IT,A,2022,6378
IT,A,2023,6429
IT,A,2024,6371
IT,A,2025,7352
IT,A,2002,31107
IT,A,2003,31221
IT,A,2004,46581
IT,A,2005,52913
IT,A,2006,63146
IT,A,2007,60537
IT,A,2008,58254
IT,A,2009,53520
IT,A,2010,57773
IT,A,2011,61905
IT,A,2012,72470
IT,A,2013,66265
IT,A,2014,62527
IT,A,2015,51398
IT,A,2016,58604
IT,A,2017,60074
IT,A,2018,63131
IT,A,2019,73849
IT,A,2020,61291
IT,A,2021,68695
IT,A,2022,65583
IT,A,2023,68723
IT,A,2024,66317
IT,A,2025,76229
IT,A,2002,80359
IT,A,2003,84138
IT,A,2004,120172
IT,A,2005,137804
IT,A,2006,152439
IT,A,2007,152860
IT,A,2008,153095
IT,A,2009,145573
IT,A,2010,154418
IT,A,2011,164483
IT,A,2012,186162
IT,A,2013,166802
IT,A,2014,158918
IT,A,2015,132113
IT,A,2016,149310
IT,A,2017,153838
IT,A,2018,160635
IT,A,2019,184282
IT,A,2020,154209
IT,A,2021,168537
IT,A,2022,162358
IT,A,2023,166176
IT,A,2024,162912
IT,A,2025,184657
IT,A,2002,37207
IT,A,2003,41317
IT,A,2004,56047
IT,A,2005,65062
IT,A,2006,68117
IT,A,2007,69558
IT,A,2008,69117
IT,A,2009,65406
IT,A,2010,68049
IT,A,2011,72701
IT,A,2012,78145
IT,A,2013,69745
IT,A,2014,67132
IT,A,2015,56203
IT,A,2016,63766
IT,A,2017,65867
IT,A,2018,69526
IT,A,2019,78176
IT,A,2020,66316
IT,A,2021,70836
IT,A,2022,68025
IT,A,2023,67023
IT,A,2024,66035
IT,A,2025,74222
IT,A,2002,973
IT,A,2003,1292
IT,A,2004,1388
IT,A,2005,1867
IT,A,2006,2119
IT,A,2007,2042
IT,A,2008,2130
IT,A,2009,2204
IT,A,2010,2301
IT,A,2011,2549
IT,A,2012,2817
IT,A,2013,2629
IT,A,2014,2529
IT,A,2015,2418
IT,A,2016,2800
IT,A,2017,3294
IT,A,2018,3351
IT,A,2019,3565
IT,A,2020,3050
IT,A,2021,3447
IT,A,2022,3371
IT,A,2023,3330
IT,A,2024,3123
IT,A,2025,3363
IT,A,2002,1697
IT,A,2003,1979
IT,A,2004,2370
IT,A,2005,2702
IT,A,2006,3078
IT,A,2007,3009
IT,A,2008,3214
IT,A,2009,3306
IT,A,2010,3451
IT,A,2011,3390
IT,A,2012,3752
IT,A,2013,3537
IT,A,2014,3327
IT,A,2015,2725
IT,A,2016,3103
IT,A,2017,3176
IT,A,2018,3620
IT,A,2019,3564
IT,A,2020,2976
IT,A,2021,2980
IT,A,2022,2941
IT,A,2023,2976
IT,A,2024,2892
IT,A,2025,3058
IT,A,2002,17467
IT,A,2003,20007
IT,A,2004,26975
IT,A,2005,30377
IT,A,2006,32465
IT,A,2007,32494
IT,A,2008,30492
IT,A,2009,29217
IT,A,2010,29936
IT,A,2011,32239
IT,A,2012,33797
IT,A,2013,29251
IT,A,2014,28871
IT,A,2015,23881
IT,A,2016,27060
IT,A,2017,27813
IT,A,2018,29647
IT,A,2019,33026
IT,A,2020,27997
IT,A,2021,29957
IT,A,2022,28288
IT,A,2023,27364
IT,A,2024,26909
IT,A,2025,30171
IT,A,2002,3494
IT,A,2003,3833
IT,A,2004,4911
IT,A,2005,5789
IT,A,2006,5508
IT,A,2007,6698
IT,A,2008,6440
IT,A,2009,5707
IT,A,2010,6245
IT,A,2011,6200
IT,A,2012,6759
IT,A,2013,6120
IT,A,2014,6059
IT,A,2015,5019
IT,A,2016,5670
IT,A,2017,5943
IT,A,2018,6509
IT,A,2019,6958
IT,A,2020,5689
IT,A,2021,6313
IT,A,2022,6198
IT,A,2023,6021
IT,A,2024,6204
IT,A,2025,6987
IT,A,2002,13576
IT,A,2003,14206
IT,A,2004,20403
IT,A,2005,24327
IT,A,2006,24947
IT,A,2007,25315
IT,A,2008,26841
IT,A,2009,24972
IT,A,2010,26116
IT,A,2011,28323
IT,A,2012,31020
IT,A,2013,28208
IT,A,2014,26346
IT,A,2015,22160
IT,A,2016,25133
IT,A,2017,25641
IT,A,2018,26399
IT,A,2019,31063
IT,A,2020,26604
IT,A,2021,28139
IT,A,2022,27227
IT,A,2023,27332
IT,A,2024,26907
IT,A,2025,30643
IT,A,2002,2670
IT,A,2003,3271
IT,A,2004,3758
IT,A,2005,4569
IT,A,2006,5197
IT,A,2007,5051
IT,A,2008,5344
IT,A,2009,5510
IT,A,2010,5752
IT,A,2011,5939
IT,A,2012,6569
IT,A,2013,6166
IT,A,2014,5856
IT,A,2015,5143
IT,A,2016,5903
IT,A,2017,6470
IT,A,2018,6971
IT,A,2019,7129
IT,A,2020,6026
IT,A,2021,6427
IT,A,2022,6312
IT,A,2023,6306
IT,A,2024,6015
IT,A,2025,6421
IT,A,2002,20267
IT,A,2003,21689
IT,A,2004,28719
IT,A,2005,33238
IT,A,2006,35697
IT,A,2007,35215
IT,A,2008,41501
IT,A,2009,45472
IT,A,2010,46994
IT,A,2011,49132
IT,A,2012,60607
IT,A,2013,52379
IT,A,2014,49738
IT,A,2015,43566
IT,A,2016,48982
IT,A,2017,48066
IT,A,2018,49926
IT,A,2019,57932
IT,A,2020,47311
IT,A,2021,50752
IT,A,2022,47893
IT,A,2023,49464
IT,A,2024,46939
IT,A,2025,53869
IT,A,2002,8926
IT,A,2003,9850
IT,A,2004,12444
IT,A,2005,14784
IT,A,2006,15474
IT,A,2007,15223
IT,A,2008,16110
IT,A,2009,18228
IT,A,2010,18786
IT,A,2011,20018
IT,A,2012,23719
IT,A,2013,20912
IT,A,2014,19888
IT,A,2015,17091
IT,A,2016,19686
IT,A,2017,18962
IT,A,2018,19671
IT,A,2019,23737
IT,A,2020,19761
IT,A,2021,21086
IT,A,2022,19827
IT,A,2023,20198
IT,A,2024,18882
IT,A,2025,22306
IT,A,2002,1928
IT,A,2003,1912
IT,A,2004,2760
IT,A,2005,3491
IT,A,2006,3363
IT,A,2007,3651
IT,A,2008,3734
IT,A,2009,4113
IT,A,2010,4210
IT,A,2011,4363
IT,A,2012,4705
IT,A,2013,4044
IT,A,2014,3602
IT,A,2015,3371
IT,A,2016,3595
IT,A,2017,3433
IT,A,2018,3686
IT,A,2019,4428
IT,A,2020,3701
IT,A,2021,3988
IT,A,2022,3641
IT,A,2023,3485
IT,A,2024,3314
IT,A,2025,3978
IT,A,2002,4792
IT,A,2003,5084
IT,A,2004,6856
IT,A,2005,7638
IT,A,2006,7270
IT,A,2007,7412
IT,A,2008,8000
IT,A,2009,7856
IT,A,2010,7973
IT,A,2011,8507
IT,A,2012,9212
IT,A,2013,7696
IT,A,2014,7498
IT,A,2015,6127
IT,A,2016,6804
IT,A,2017,7038
IT,A,2018,7136
IT,A,2019,8102
IT,A,2020,6680
IT,A,2021,6952
IT,A,2022,7033
IT,A,2023,7562
IT,A,2024,7863
IT,A,2025,8731
IT,A,2002,4621
IT,A,2003,4843
IT,A,2004,6659
IT,A,2005,7325
