area_code,year,water_quality
003106,2015,14017.9
003106,2015,285.3
003106,2015,29538.2
003106,2016,425.6
003106,2016,44013.2
003106,2016,123.4
003106,2016,12760.6
003106,2016,302.2
003106,2016,31252.7
003106,2017,410.7
003106,2017,42432.5
003106,2017,116.8
003106,2017,12061.0
003106,2017,294.0
003106,2017,30371.5
003106,2018,431.7
003106,2018,44578.3
003106,2018,117.9
003106,2018,12172.8
003106,2018,313.8
003106,2018,32405.5
003106,2019,439.3
003106,2019,45366.9
003106,2019,114.5
003106,2019,11829.1
003106,2019,324.7
003106,2019,33537.9
003106,2020,427.1
003106,2020,43891.9
003106,2020,109.9
003106,2020,11295.4
003106,2020,317.2
003106,2020,32596.5
003106,2021,436.8
003106,2021,44460.8
003106,2021,114.8
003106,2021,11682.0
003106,2021,322.0
003106,2021,32778.7
003106,2022,542.0
003106,2022,55059.5
003106,2022,111.2
003106,2022,11298.3
003106,2022,430.8
003106,2022,43761.2
003106,2023,486.8
003106,2023,49648.6
003106,2023,111.1
003106,2023,11336.2
003106,2023,375.6
003106,2023,38312.5
004078,2010,694.5
004078,2010,38151.4
004078,2010,324.9
004078,2010,17846.6
004078,2010,369.6
004078,2010,20304.8
004078,2011,592.3
004078,2011,32793.0
004078,2011,337.3
004078,2011,18672.6
004078,2011,255.0
004078,2011,14120.4
004078,2014,494.1
004078,2014,27603.3
004078,2014,211.3
004078,2014,11805.7
004078,2014,282.8
004078,2014,15797.7
004078,2015,500.6
004078,2015,28010.8
004078,2015,148.1
004078,2015,8287.7
004078,2015,352.5
004078,2015,19723.1
004078,2016,508.7
004078,2016,28488.7
004078,2016,144.4
004078,2016,8086.6
004078,2016,364.3
004078,2016,20402.1
004078,2017,493.8
004078,2017,27724.2
004078,2017,144.1
004078,2017,8087.9
004078,2017,349.7
004078,2017,19636.4
004078,2018,531.3
004078,2018,29864.4
004078,2018,146.5
004078,2018,8234.8
004078,2018,384.8
004078,2018,21629.6
004078,2019,527.9
004078,2019,29685.9
004078,2019,151.1
004078,2019,8498.9
004078,2019,376.8
004078,2019,21186.9
004078,2020,491.2
004078,2020,27542.3
004078,2020,140.5
004078,2020,7878.4
004078,2020,350.7
004078,2020,19663.9
004078,2021,518.4
004078,2021,28869.6
004078,2021,160.1
004078,2021,8917.0
004078,2021,358.3
004078,2021,19952.5
004078,2022,505.8
004078,2022,28172.6
004078,2022,159.3
004078,2022,8875.5
004078,2022,346.4
004078,2022,19297.1
004078,2023,510.4
004078,2023,28519.5
004078,2023,165.0
004078,2023,9219.0
004078,2023,345.4
004078,2023,19300.5
005005,2010,507.8
005005,2010,38042.5
005005,2010,199.0
005005,2010,14906.6
005005,2010,308.8
005005,2010,23135.9
005005,2011,500.4
005005,2011,37694.0
005005,2011,193.4
005005,2011,14567.3
005005,2011,307.0
005005,2011,23126.7
005005,2012,495.7
005005,2012,37519.5
005005,2012,171.9
005005,2012,13011.5
005005,2012,323.8
005005,2012,24508.1
005005,2014,443.7
005005,2014,33738.1
005005,2014,152.4
005005,2014,11589.8
005005,2014,291.3
005005,2014,22148.4
005005,2015,464.8
005005,2015,35226.0
005005,2015,172.5
005005,2015,13074.4
005005,2015,292.3
005005,2015,22151.6
005005,2016,470.0
005005,2016,35531.7
005005,2016,164.5
005005,2016,12434.5
005005,2016,305.5
005005,2016,23097.2
005005,2017,489.8
005005,2017,37083.1
005005,2017,155.0
005005,2017,11731.7
005005,2017,334.8
005005,2017,25351.4
005005,2018,506.3
005005,2018,38316.3
005005,2018,156.2
005005,2018,11816.6
005005,2018,350.2
005005,2018,26499.7
005005,2019,505.8
005005,2019,38099.1
005005,2019,154.7
005005,2019,11652.8
005005,2019,351.1
005005,2019,26446.3
005005,2020,481.4
005005,2020,35895.0
005005,2020,154.6
005005,2020,11527.4
005005,2020,326.8
005005,2020,24367.7
005005,2021,492.0
005005,2021,36358.6
005005,2021,161.4
005005,2021,11923.7
005005,2021,330.7
005005,2021,24434.9
005005,2022,486.1
005005,2022,35832.6
005005,2022,157.9
005005,2022,11640.7
005005,2022,328.2
005005,2022,24191.8
005005,2023,466.5
005005,2023,34310.6
005005,2023,156.4
005005,2023,11505.6
005005,2023,310.1
005005,2023,22805.0
006003,2010,595.2
006003,2010,54624.3
006003,2010,307.5
006003,2010,28222.4
006003,2010,287.7
006003,2010,26401.9
006003,2011,580.3
006003,2011,53568.6
006003,2011,307.9
006003,2011,28418.3
006003,2011,272.5
006003,2011,25150.3
006003,2014,557.2
006003,2014,51812.1
006003,2014,303.7
006003,2014,28242.5
006003,2014,253.5
006003,2014,23569.6
006003,2015,549.4
006003,2015,51156.2
006003,2015,304.0
006003,2015,28309.0
006003,2015,245.4
006003,2015,22847.2
006003,2016,568.1
006003,2016,52913.7
006003,2016,315.5
006003,2016,29384.6
006003,2016,252.6
006003,2016,23529.1
006003,2017,548.5
006003,2017,51139.9
006003,2017,288.0
006003,2017,26854.2
006003,2017,260.5
006003,2017,24285.7
006003,2018,565.0
006003,2018,52702.1
006003,2018,295.8
006003,2018,27594.6
006003,2018,269.1
006003,2018,25107.5
006003,2019,576.0
006003,2019,53583.4
006003,2019,297.7
006003,2019,27700.3
006003,2019,278.2
006003,2019,25883.1
006003,2020,570.1
006003,2020,52436.3
006003,2020,311.2
006003,2020,28621.6
006003,2020,258.9
006003,2020,23814.7
006003,2021,600.2
006003,2021,54589.2
006003,2021,320.0
006003,2021,29108.7
006003,2021,280.1
006003,2021,25480.5
006003,2022,554.3
006003,2022,50479.0
006003,2022,305.5
006003,2022,27821.9
006003,2022,248.8
006003,2022,22657.1
006003,2023,579.5
006003,2023,53076.1
006003,2023,303.6
006003,2023,27806.3
006003,2023,275.9
006003,2023,25269.8
007003,2010,538.1
007003,2010,18550.5
007003,2010,283.4
007003,2010,9771.9
007003,2010,254.6
007003,2010,8778.6
007003,2011,523.2
007003,2011,17955.1
007003,2011,277.1
007003,2011,9510.0
007003,2011,246.1
007003,2011,8445.1
007003,2012,521.0
007003,2012,17849.5
007003,2012,264.2
007003,2012,9052.2
007003,2012,256.8
007003,2012,8797.3
007003,2013,466.2
007003,2013,16071.2
007003,2013,248.4
007003,2013,8562.9
007003,2013,217.8
007003,2013,7508.2
007003,2014,458.0
007003,2014,15831.2
007003,2014,261.8
007003,2014,9047.6
007003,2014,196.3
007003,2014,6783.6
007003,2015,453.6
007003,2015,15582.6
007003,2015,203.4
007003,2015,6988.4
007003,2015,250.2
007003,2015,8594.1
007003,2016,449.2
007003,2016,15383.3
007003,2016,155.1
007003,2016,5309.9
007003,2016,294.2
007003,2016,10073.4
007003,2017,452.5
007003,2017,15498.2
007003,2017,146.2
007003,2017,5006.4
007003,2017,306.4
007003,2017,10491.8
007003,2018,469.7
007003,2018,16054.4
007003,2018,153.7
007003,2018,5254.6
007003,2018,316.0
007003,2018,10799.7
007003,2019,479.3
007003,2019,16315.3
007003,2019,147.7
007003,2019,5029.4
007003,2019,331.5
007003,2019,11285.9
007003,2020,437.6
007003,2020,14757.0
007003,2020,148.7
007003,2020,5013.1
007003,2020,289.0
007003,2020,9743.9
007003,2021,458.2
007003,2021,15290.0
007003,2021,156.7
007003,2021,5229.6
007003,2021,301.5
007003,2021,10060.3
007003,2022,490.1
007003,2022,16265.6
007003,2022,150.9
007003,2022,5006.9
007003,2022,339.2
007003,2022,11258.6
007003,2023,492.7
007003,2023,16321.9
007003,2023,140.3
007003,2023,4646.1
007003,2023,352.5
007003,2023,11675.7
008031,2010,632.0
008031,2010,26618.4
008031,2010,462.7
008031,2010,19488.3
008031,2010,169.3
008031,2010,7130.1
008031,2011,566.0
008031,2011,24008.4
008031,2011,427.1
008031,2011,18119.4
008031,2011,138.8
008031,2011,5889.0
008031,2012,515.4
008031,2012,21903.9
008031,2012,406.1
008031,2012,17257.7
008031,2012,109.3
008031,2012,4646.2
008031,2013,510.6
008031,2013,21663.4
008031,2013,394.5
008031,2013,16735.1
008031,2013,116.2
008031,2013,4928.4
008031,2014,520.0
008031,2014,22021.9
008031,2014,358.9
008031,2014,15201.4
008031,2014,161.0
008031,2014,6820.4
008031,2015,513.1
008031,2015,21642.2
008031,2015,325.4
008031,2015,13722.6
008031,2015,187.8
008031,2015,7919.5
008031,2016,513.8
008031,2016,21603.4
008031,2016,322.6
008031,2016,13566.0
008031,2016,191.1
008031,2016,8037.4
008031,2017,524.8
008031,2017,22078.0
008031,2017,337.7
008031,2017,14204.3
008031,2017,187.2
008031,2017,7873.7
008031,2018,536.7
008031,2018,22564.0
008031,2018,347.5
008031,2018,14611.8
008031,2018,189.1
008031,2018,7952.1
008031,2019,456.9
008031,2019,19188.2
008031,2019,151.4
008031,2019,6359.9
008031,2019,305.5
008031,2019,12828.3
008031,2020,447.3
008031,2020,18764.9
008031,2020,143.1
008031,2020,6004.0
008031,2020,304.2
008031,2020,12760.9
008031,2021,466.7
008031,2021,19577.0
008031,2021,153.8
008031,2021,6450.6
008031,2021,312.9
008031,2021,13126.4
008031,2022,463.8
008031,2022,19523.5
008031,2022,153.6
008031,2022,6466.3
008031,2022,310.2
008031,2022,13057.3
008031,2023,464.5
008031,2023,19674.9
008031,2023,155.6
008031,2023,6592.5
008031,2023,308.8
008031,2023,13082.4
009056,2010,569.6
009056,2010,34977.2
009056,2010,451.1
009056,2010,27699.9
009056,2010,118.5
009056,2010,7277.3
009056,2011,547.9
009056,2011,33611.6
009056,2011,430.2
009056,2011,26390.9
009056,2011,117.7
009056,2011,7220.7
009056,2012,524.1
009056,2012,32112.2
009056,2012,402.3
009056,2012,24647.1
009056,2012,121.8
009056,2012,7465.1
009056,2013,507.8
009056,2013,31117.4
009056,2013,385.2
009056,2013,23606.8
009056,2013,122.6
009056,2013,7510.5
009056,2014,508.3
009056,2014,31047.2
009056,2014,381.9
009056,2014,23325.7
009056,2014,126.4
009056,2014,7721.5
009056,2015,513.4
009056,2015,31260.8
009056,2015,356.6
009056,2015,21711.0
009056,2015,156.8
009056,2015,9549.8
009056,2016,527.2
009056,2016,31978.2
009056,2016,301.6
009056,2016,18293.9
009056,2016,225.6
009056,2016,13684.3
009056,2017,531.1
009056,2017,32030.3
009056,2017,300.2
009056,2017,18104.1
009056,2017,230.9
009056,2017,13926.2
009056,2018,547.4
009056,2018,32854.2
009056,2018,315.4
009056,2018,18928.0
009056,2018,232.1
009056,2018,13926.2
009056,2019,554.3
009056,2019,33082.5
009056,2019,311.6
009056,2019,18598.4
009056,2019,242.7
009056,2019,14484.2
009056,2020,533.7
009056,2020,31589.1
009056,2020,308.3
009056,2020,18252.1
009056,2020,225.3
009056,2020,13337.0
009056,2021,544.3
009056,2021,31975.7
009056,2021,319.5
009056,2021,18769.9
009056,2021,224.8
009056,2021,13205.8
009056,2022,533.8
009056,2022,31211.6
009056,2022,315.1
009056,2022,18424.9
009056,2022,218.7
009056,2022,12786.7
009056,2023,533.0
009056,2023,31202.6
009056,2023,309.1
009056,2023,18094.2
009056,2023,223.9
009056,2023,13108.3
010025,2010,554.0
010025,2010,330725.3
010025,2010,409.1
010025,2010,244216.1
010025,2010,144.9
010025,2010,86509.2
010025,2011,552.8
010025,2011,329360.6
010025,2011,391.3
010025,2011,233156.7
010025,2011,161.5
010025,2011,96203.8
010025,2012,532.8
010025,2012,316843.7
010025,2012,365.6
010025,2012,217385.1
010025,2012,167.2
010025,2012,99458.6
010025,2013,516.4
010025,2013,305864.1
010025,2013,353.9
010025,2013,209634.9
010025,2013,162.5
010025,2013,96229.2
010025,2014,519.9
010025,2014,305500.7
010025,2014,355.7
010025,2014,208998.3
010025,2014,164.2
010025,2014,96502.4
010025,2015,518.6
010025,2015,301967.0
010025,2015,345.9
010025,2015,201389.1
010025,2015,172.7
010025,2015,100578.0
010025,2016,496.7
010025,2016,287287.2
010025,2016,330.1
010025,2016,190923.6
010025,2016,166.6
010025,2016,96363.7
010025,2017,494.3
010025,2017,284025.2
010025,2017,325.1
010025,2017,186834.2
010025,2017,169.1
010025,2017,97191.0
010025,2018,494.3
010025,2018,282094.8
010025,2018,328.7
010025,2018,187628.3
010025,2018,165.5
010025,2018,94466.5
010025,2019,499.2
010025,2019,283295.3
010025,2019,321.9
010025,2019,182677.8
010025,2019,177.3
010025,2019,100617.5
010025,2020,491.0
010025,2020,277948.8
010025,2020,316.9
010025,2020,179388.7
010025,2020,174.1
010025,2020,98560.1
010025,2021,513.0
010025,2021,289258.2
010025,2021,308.2
010025,2021,173777.5
010025,2021,204.8
010025,2021,115480.7
010025,2022,501.0
010025,2022,281183.1
010025,2022,286.4
010025,2022,160713.6
010025,2022,214.7
010025,2022,120469.6
010025,2023,498.9
010025,2023,280282.5
010025,2023,268.8
010025,2023,151032.4
010025,2023,230.1
010025,2023,129250.1
011015,2010,583.8
011015,2010,54787.5
011015,2010,417.0
011015,2010,39132.8
011015,2010,166.8
011015,2010,15654.8
011015,2011,524.1
011015,2011,49181.8
011015,2011,347.1
011015,2011,32567.6
011015,2011,177.1
011015,2011,16614.2
011015,2012,502.3
011015,2012,47125.8
011015,2012,319.9
011015,2012,30014.1
011015,2012,182.4
011015,2012,17111.7
011015,2013,505.2
011015,2013,47407.1
011015,2013,327.1
011015,2013,30693.9
011015,2013,178.1
011015,2013,16713.2
011015,2014,512.5
011015,2014,48033.4
011015,2014,321.1
011015,2014,30091.9
011015,2014,191.4
011015,2014,17941.5
011015,2015,495.4
011015,2015,46341.9
011015,2015,300.2
011015,2015,28077.8
011015,2015,195.3
011015,2015,18264.1
011015,2016,516.4
011015,2016,48224.8
011015,2016,251.4
011015,2016,23479.5
011015,2016,265.0
011015,2016,24745.4
011015,2017,494.3
011015,2017,45967.6
011015,2017,184.5
011015,2017,17158.7
011015,2017,309.8
011015,2017,28808.9
011015,2018,490.6
011015,2018,45515.9
011015,2018,159.8
011015,2018,14824.1
011015,2018,330.8
011015,2018,30691.8
011015,2019,489.3
011015,2019,45331.4
011015,2019,122.9
011015,2019,11388.0
011015,2019,366.4
011015,2019,33943.4
011015,2020,483.9
011015,2020,44758.4
011015,2020,119.7
011015,2020,11074.2
011015,2020,364.2
011015,2020,33684.2
011015,2021,520.7
011015,2021,48063.8
011015,2021,111.8
011015,2021,10323.0
011015,2021,408.9
011015,2021,37740.7
011015,2022,515.9
011015,2022,47635.0
011015,2022,107.3
011015,2022,9909.7
011015,2022,408.6
011015,2022,37725.3
011015,2023,583.9
011015,2023,54059.6
011015,2023,108.8
011015,2023,10073.1
011015,2023,475.1
011015,2023,43986.6
012133,2010,520.5
012133,2010,41936.8
012133,2010,274.4
012133,2010,22110.7
012133,2010,246.1
012133,2010,19826.1
012133,2011,507.6
012133,2011,40784.4
012133,2011,262.3
012133,2011,21080.5
012133,2011,245.2
012133,2011,19703.9
012133,2012,494.1
012133,2012,39652.9
012133,2012,221.6
012133,2012,17780.0
012133,2012,272.6
012133,2012,21872.9
012133,2013,484.9
012133,2013,38967.3
012133,2013,218.2
012133,2013,17533.3
012133,2013,266.7
012133,2013,21434.0
012133,2014,495.1
012133,2014,39853.6
012133,2014,212.8
012133,2014,17131.8
012133,2014,282.3
012133,2014,22721.8
012133,2015,517.3
012133,2015,41690.8
012133,2015,212.2
012133,2015,17099.4
012133,2015,305.1
012133,2015,24591.4
012133,2016,516.8
012133,2016,41692.8
012133,2016,163.6
012133,2016,13200.5
012133,2016,353.1
012133,2016,28492.3
012133,2017,509.1
012133,2017,41080.9
012133,2017,182.1
012133,2017,14691.1
012133,2017,327.0
012133,2017,26389.8
012133,2018,497.4
012133,2018,40179.7
012133,2018,164.7
012133,2018,13304.4
012133,2018,332.7
012133,2018,26875.3
012133,2019,498.9
012133,2019,40313.7
012133,2019,152.6
012133,2019,12332.8
012133,2019,346.3
012133,2019,27980.9
012133,2020,479.4
012133,2020,38372.4
012133,2020,140.2
012133,2020,11220.5
012133,2020,339.2
012133,2020,27151.9
012133,2021,517.4
012133,2021,40898.1
012133,2021,155.9
012133,2021,12321.5
012133,2021,361.5
012133,2021,28576.6
012133,2022,460.7
012133,2022,36288.7
012133,2022,139.3
012133,2022,10973.5
012133,2022,321.4
012133,2022,25315.2
012133,2023,453.2
012133,2023,35714.4
012133,2023,129.4
012133,2023,10196.2
012133,2023,323.8
012133,2023,25518.2
013075,2010,520.2
013075,2010,42839.8
013075,2010,347.0
013075,2010,28576.1
013075,2010,173.2
013075,2010,14263.8
013075,2011,503.1
013075,2011,41765.5
013075,2011,332.4
013075,2011,27595.8
013075,2011,170.7
013075,2011,14169.7
013075,2012,474.5
013075,2012,39824.1
013075,2012,313.3
013075,2012,26294.4
013075,2012,161.2
013075,2012,13529.7
013075,2013,471.2
013075,2013,39950.2
013075,2013,311.9
013075,2013,26440.0
013075,2013,159.4
013075,2013,13510.1
013075,2014,459.0
013075,2014,39175.9
013075,2014,219.6
013075,2014,18745.2
013075,2014,239.4
013075,2014,20430.7
013075,2015,434.2
013075,2015,37241.6
013075,2015,144.9
013075,2015,12425.7
013075,2015,289.4
013075,2015,24815.9
013075,2016,454.3
013075,2016,39177.4
013075,2016,129.2
013075,2016,11145.7
013075,2016,325.1
013075,2016,28031.7
013075,2017,462.1
013075,2017,39884.4
013075,2017,124.5
013075,2017,10742.9
013075,2017,337.6
013075,2017,29141.5
013075,2018,473.4
013075,2018,40733.9
013075,2018,130.0
013075,2018,11185.7
013075,2018,343.4
013075,2018,29548.2
013075,2019,489.2
013075,2019,41954.5
013075,2019,135.6
013075,2019,11626.9
013075,2019,353.6
013075,2019,30327.6
013075,2020,438.3
013075,2020,37208.7
013075,2020,125.8
013075,2020,10683.7
013075,2020,312.4
013075,2020,26525.0
013075,2021,463.2
013075,2021,38815.6
013075,2021,136.1
013075,2021,11404.4
013075,2021,327.1
013075,2021,27411.2
013075,2022,463.7
013075,2022,38727.2
013075,2022,144.2
013075,2022,12046.6
013075,2022,319.4
013075,2022,26680.6
013075,2023,457.0
013075,2023,38224.8
013075,2023,135.4
013075,2023,11323.6
013075,2023,321.6
013075,2023,26901.2
014061,2010,556.7
014061,2010,12195.9
014061,2010,259.2
014061,2010,5678.7
014061,2010,297.5
014061,2010,6517.2
014061,2011,487.9
014061,2011,10702.1
014061,2011,260.2
014061,2011,5706.8
014061,2011,227.7
014061,2011,4995.3
014061,2012,474.3
014061,2012,10390.4
014061,2012,256.0
014061,2012,5607.3
014061,2012,218.4
014061,2012,4783.1
014061,2013,475.8
014061,2013,10414.8
014061,2013,285.0
014061,2013,6236.8
014061,2013,190.9
014061,2013,4178.1
014061,2014,464.1
014061,2014,10131.8
014061,2014,263.9
014061,2014,5760.7
014061,2014,200.2
014061,2014,4371.1
014061,2015,481.1
014061,2015,10444.5
014061,2015,255.6
014061,2015,5548.0
014061,2015,225.6
014061,2015,4896.5
014061,2016,503.7
014061,2016,10878.8
014061,2016,229.4
014061,2016,4953.9
014061,2016,274.3
014061,2016,5924.9
014061,2017,485.5
014061,2017,10468.3
014061,2017,226.1
014061,2017,4876.3
014061,2017,259.3
014061,2017,5592.0
014061,2018,512.9
014061,2018,11072.8
014061,2018,229.6
014061,2018,4957.0
014061,2018,283.3
014061,2018,6115.8
014061,2019,503.2
014061,2019,10835.9
014061,2019,227.6
014061,2019,4900.5
014061,2019,275.6
014061,2019,5935.4
014061,2020,497.5
014061,2020,10617.1
014061,2020,224.3
014061,2020,4786.4
014061,2020,273.2
014061,2020,5830.7
014061,2021,523.6
014061,2021,11098.8
014061,2021,235.4
014061,2021,4990.2
014061,2021,288.2
014061,2021,6108.7
014061,2022,485.9
014061,2022,10282.6
014061,2022,227.1
014061,2022,4805.7
014061,2022,258.8
014061,2022,5477.0
014061,2023,487.3
014061,2023,10337.2
014061,2023,226.4
014061,2023,4803.7
014061,2023,260.8
014061,2023,5533.4
015146,2010,568.0
015146,2010,711872.8
015146,2010,376.0
015146,2010,471263.0
015146,2010,192.0
015146,2010,240609.8
015146,2011,545.3
015146,2011,692600.1
015146,2011,356.0
015146,2011,452187.4
015146,2011,189.3
015146,2011,240412.8
015146,2012,517.9
015146,2012,666765.8
015146,2012,327.5
015146,2012,421591.1
015146,2012,190.5
015146,2012,245174.7
015146,2013,497.1
015146,2013,650669.6
015146,2013,285.8
015146,2013,374094.1
015146,2013,211.3
015146,2013,276575.5
015146,2014,500.6
015146,2014,666470.8
015146,2014,250.7
015146,2014,333752.8
015146,2014,249.9
015146,2014,332718.0
015146,2015,496.3
015146,2015,668068.4
015146,2015,236.6
015146,2015,318439.4
015146,2015,259.8
015146,2015,349629.0
015146,2016,500.2
015146,2016,679278.5
015146,2016,212.1
015146,2016,287996.5
015146,2016,288.1
015146,2016,391282.0
015146,2017,492.4
015146,2017,675797.7
015146,2017,207.6
015146,2017,284907.0
015146,2017,284.8
015146,2017,390890.7
015146,2018,498.5
015146,2018,692228.2
015146,2018,205.2
015146,2018,284909.9
015146,2018,293.4
015146,2018,407318.4
015146,2019,505.0
015146,2019,707507.3
015146,2019,195.6
015146,2019,274103.4
015146,2019,309.3
015146,2019,433403.9
015146,2020,437.6
015146,2020,608412.6
015146,2020,163.1
015146,2020,226752.6
015146,2020,274.5
015146,2020,381660.1
015146,2021,461.8
015146,2021,629031.3
015146,2021,173.1
015146,2021,235764.3
015146,2021,288.7
015146,2021,393267.0
015146,2022,469.1
015146,2022,635225.4
015146,2022,177.7
015146,2022,240651.6
015146,2022,291.4
015146,2022,394573.8
015146,2023,477.6
015146,2023,651897.1
015146,2023,179.4
015146,2023,244848.0
015146,2023,298.2
015146,2023,407049.1
016024,2010,549.9
016024,2010,63669.3
016024,2010,270.7
016024,2010,31346.8
016024,2010,279.2
016024,2010,32322.5
016024,2011,537.2
016024,2011,62728.3
016024,2011,258.1
016024,2011,30138.1
016024,2011,279.1
016024,2011,32590.1
016024,2012,522.3
016024,2012,61174.9
016024,2012,242.7
016024,2012,28431.4
016024,2012,279.5
016024,2012,32743.5
016024,2013,517.1
016024,2013,60668.7
016024,2013,208.3
016024,2013,24440.9
016024,2013,308.8
016024,2013,36227.8
016024,2014,537.7
016024,2014,63160.2
016024,2014,192.0
016024,2014,22556.8
016024,2014,345.6
016024,2014,40603.5
016024,2015,532.7
016024,2015,62720.9
016024,2015,183.7
016024,2015,21629.5
016024,2015,349.0
016024,2015,41091.4
016024,2016,554.2
016024,2016,65660.1
016024,2016,165.7
016024,2016,19628.1
016024,2016,388.5
016024,2016,46032.0
016024,2017,535.1
016024,2017,63858.8
016024,2017,151.3
016024,2017,18052.1
016024,2017,383.9
016024,2017,45806.7
016024,2018,530.5
016024,2018,63722.9
016024,2018,151.6
016024,2018,18205.6
016024,2018,379.0
016024,2018,45517.3
016024,2019,517.0
016024,2019,62389.5
016024,2019,148.1
016024,2019,17869.9
016024,2019,368.9
016024,2019,44519.6
016024,2020,483.8
016024,2020,58243.2
016024,2020,130.3
016024,2020,15687.4
016024,2020,353.5
016024,2020,42555.8
016024,2021,497.9
016024,2021,59610.3
016024,2021,115.2
016024,2021,13791.5
016024,2021,382.7
016024,2021,45818.7
016024,2022,479.4
016024,2022,57351.4
016024,2022,111.4
016024,2022,13328.0
016024,2022,368.0
016024,2022,44023.3
016024,2023,475.2
016024,2023,57014.5
016024,2023,111.3
016024,2023,13359.6
016024,2023,363.8
016024,2023,43654.9
017029,2010,747.0
017029,2010,142082.4
017029,2010,445.2
017029,2010,84680.6
017029,2010,301.8
017029,2010,57401.8
017029,2011,718.8
017029,2011,137484.2
017029,2011,421.8
017029,2011,80665.9
017029,2011,297.1
017029,2011,56818.3
017029,2012,675.2
017029,2012,129278.7
017029,2012,412.9
017029,2012,79053.2
017029,2012,262.3
017029,2012,50225.5
017029,2013,685.3
017029,2013,131263.2
017029,2013,423.3
017029,2013,81078.3
017029,2013,262.0
017029,2013,50185.0
017029,2014,703.3
017029,2014,135297.0
017029,2014,434.1
017029,2014,83513.7
017029,2014,269.2
017029,2014,51783.3
017029,2015,730.9
017029,2015,141432.8
017029,2015,442.3
017029,2015,85583.7
017029,2015,288.6
017029,2015,55849.1
017029,2016,702.8
017029,2016,136365.1
017029,2016,358.4
017029,2016,69536.2
017029,2016,344.4
017029,2016,66828.9
017029,2017,595.0
017029,2017,115559.8
017029,2017,189.4
017029,2017,36787.8
017029,2017,405.6
017029,2017,78772.0
017029,2018,589.6
017029,2018,115080.0
017029,2018,158.8
017029,2018,30993.1
017029,2018,430.8
017029,2018,84086.8
017029,2019,582.2
017029,2019,114250.0
017029,2019,161.6
017029,2019,31717.1
017029,2019,420.6
017029,2019,82532.9
017029,2020,562.4
017029,2020,110699.1
017029,2020,155.0
017029,2020,30512.3
017029,2020,407.4
017029,2020,80186.7
017029,2021,573.3
017029,2021,112709.8
017029,2021,169.8
017029,2021,33392.6
017029,2021,403.4
017029,2021,79317.2
017029,2022,507.0
017029,2022,99658.6
017029,2022,163.2
017029,2022,32073.0
017029,2022,343.8
017029,2022,67585.6
017029,2023,519.5
017029,2023,102728.4
017029,2023,163.6
017029,2023,32355.3
017029,2023,355.9
017029,2023,70373.1
018110,2010,668.7
018110,2010,46396.9
018110,2010,460.1
018110,2010,31926.2
018110,2010,208.6
018110,2010,14470.7
018110,2011,648.7
018110,2011,45040.9
018110,2011,436.8
018110,2011,30327.7
018110,2011,211.9
018110,2011,14713.2
018110,2012,632.9
018110,2012,44009.1
018110,2012,416.2
018110,2012,28937.3
018110,2012,216.8
018110,2012,15071.7
018110,2013,628.6
018110,2013,43884.0
018110,2013,408.9
018110,2013,28549.0
018110,2013,219.7
018110,2013,15335.0
018110,2014,634.6
018110,2014,44665.4
018110,2014,407.4
018110,2014,28677.6
018110,2014,227.1
018110,2014,15987.8
018110,2015,624.4
018110,2015,44300.1
018110,2015,408.0
018110,2015,28943.5
018110,2015,216.5
018110,2015,15356.6
018110,2016,589.9
018110,2016,41997.1
018110,2016,274.2
018110,2016,19519.5
018110,2016,315.7
018110,2016,22477.6
018110,2017,560.9
018110,2017,40058.1
018110,2017,198.3
018110,2017,14164.5
018110,2017,362.6
018110,2017,25893.6
018110,2018,578.8
018110,2018,41526.4
018110,2018,205.2
018110,2018,14722.1
018110,2018,373.6
018110,2018,26804.2
018110,2019,569.9
018110,2019,40980.1
018110,2019,198.4
018110,2019,14270.5
018110,2019,371.4
018110,2019,26709.6
018110,2020,541.5
018110,2020,38715.9
018110,2020,188.5
018110,2020,13474.8
018110,2020,353.0
018110,2020,25241.1
018110,2021,505.4
018110,2021,35755.3
018110,2021,199.4
018110,2021,14110.9
018110,2021,305.9
018110,2021,21644.4
018110,2022,497.7
018110,2022,35158.8
018110,2022,197.5
018110,2022,13950.6
018110,2022,300.2
018110,2022,21208.2
018110,2023,498.5
018110,2023,35440.9
018110,2023,192.5
018110,2023,13683.7
018110,2023,306.0
018110,2023,21757.2
019036,2010,596.2
019036,2010,42238.7
019036,2010,332.2
019036,2010,23535.2
019036,2010,264.0
019036,2010,18703.5
019036,2011,559.7
019036,2011,39435.3
019036,2011,299.8
019036,2011,21125.0
019036,2011,259.9
019036,2011,18310.3
019036,2012,538.3
019036,2012,37767.7
019036,2012,298.1
019036,2012,20913.5
019036,2012,240.2
019036,2012,16854.2
019036,2013,538.1
019036,2013,37750.6
019036,2013,299.7
019036,2013,21028.3
019036,2013,238.4
019036,2013,16722.3
019036,2014,530.9
019036,2014,37386.2
019036,2014,258.5
019036,2014,18200.7
019036,2014,272.5
019036,2014,19185.5
019036,2015,536.2
019036,2015,37978.1
019036,2015,225.8
019036,2015,15991.9
019036,2015,310.4
019036,2015,21986.2
019036,2016,528.6
019036,2016,37635.7
019036,2016,148.6
019036,2016,10581.1
019036,2016,380.0
019036,2016,27054.6
019036,2017,525.6
019036,2017,37577.6
019036,2017,134.6
019036,2017,9625.4
019036,2017,390.9
019036,2017,27952.2
019036,2018,539.1
019036,2018,38792.9
019036,2018,133.5
