area_code,school_level,year,enrollment_count,enrollment_total
ITE32,LOW,2024,12834,53709
ITE32,PRI,2024,18366,53709
ITE32,UPP,2024,22509,53709
ITE33,LOW,2015,8499,37310
ITE33,PRI,2015,13876,37310
ITE33,UPP,2015,14935,37310
ITE33,LOW,2016,8479,37297
ITE33,PRI,2016,13948,37297
ITE33,UPP,2016,14870,37297
ITE33,LOW,2017,8343,36981
ITE33,PRI,2017,13810,36981
ITE33,UPP,2017,14828,36981
ITE33,LOW,2018,8305,36934
ITE33,PRI,2018,13699,36934
ITE33,UPP,2018,14930,36934
ITE33,LOW,2019,8257,36776
ITE33,PRI,2019,13527,36776
ITE33,UPP,2019,14992,36776
ITE33,LOW,2020,8345,36536
ITE33,PRI,2020,13212,36536
ITE33,UPP,2020,14979,36536
ITE33,LOW,2021,8353,36496
ITE33,PRI,2021,12849,36496
ITE33,UPP,2021,15294,36496
ITE33,LOW,2022,8352,36061
ITE33,PRI,2022,12467,36061
ITE33,UPP,2022,15242,36061
ITE33,LOW,2023,8204,35868
ITE33,PRI,2023,12362,35868
ITE33,UPP,2023,15302,35868
ITE33,LOW,2024,8118,35569
ITE33,PRI,2024,12119,35569
ITE33,UPP,2024,15332,35569
ITE34,LOW,2015,5480,26015
ITE34,PRI,2015,9009,26015
ITE34,UPP,2015,11526,26015
ITE34,LOW,2016,5475,25961
ITE34,PRI,2016,8935,25961
ITE34,UPP,2016,11551,25961
ITE34,LOW,2017,5520,25542
ITE34,PRI,2017,8882,25542
ITE34,UPP,2017,11140,25542
ITE34,LOW,2018,5604,25166
ITE34,PRI,2018,8748,25166
ITE34,UPP,2018,10814,25166
ITE34,LOW,2019,5504,24867
ITE34,PRI,2019,8660,24867
ITE34,UPP,2019,10703,24867
ITE34,LOW,2020,5560,24669
ITE34,PRI,2020,8570,24669
ITE34,UPP,2020,10539,24669
ITE34,LOW,2021,5481,24562
ITE34,PRI,2021,8369,24562
ITE34,UPP,2021,10712,24562
ITE34,LOW,2022,5445,24394
ITE34,PRI,2022,8185,24394
ITE34,UPP,2022,10764,24394
ITE34,LOW,2023,5393,24305
ITE34,PRI,2023,8110,24305
ITE34,UPP,2023,10802,24305
ITE34,LOW,2024,5281,23729
ITE34,PRI,2024,7905,23729
ITE34,UPP,2024,10543,23729
ITE4,LOW,2015,160624,681109
ITE4,PRI,2015,269625,681109
ITE4,UPP,2015,250860,681109
ITE4,LOW,2016,161211,681538
ITE4,PRI,2016,269878,681538
ITE4,UPP,2016,250449,681538
ITE4,LOW,2017,161548,681965
ITE4,PRI,2017,270581,681965
ITE4,UPP,2017,249836,681965
ITE4,LOW,2018,162484,680869
ITE4,PRI,2018,267641,680869
ITE4,UPP,2018,250744,680869
ITE4,LOW,2019,164074,680353
ITE4,PRI,2019,264607,680353
ITE4,UPP,2019,251672,680353
ITE4,LOW,2020,165661,678219
ITE4,PRI,2020,259502,678219
ITE4,UPP,2020,253056,678219
ITE4,LOW,2021,164187,676208
ITE4,PRI,2021,253371,676208
ITE4,UPP,2021,258650,676208
ITE4,LOW,2022,162232,670357
ITE4,PRI,2022,247198,670357
ITE4,UPP,2022,260927,670357
ITE4,LOW,2023,161103,665735
ITE4,PRI,2023,242851,665735
ITE4,UPP,2023,261781,665735
ITE4,LOW,2024,159866,658235
ITE4,PRI,2024,236060,658235
ITE4,UPP,2024,262309,658235
ITE41,LOW,2015,8048,34058
ITE41,PRI,2015,13206,34058
ITE41,UPP,2015,12804,34058
ITE41,LOW,2016,7990,34010
ITE41,PRI,2016,13288,34010
ITE41,UPP,2016,12732,34010
ITE41,LOW,2017,7895,33848
ITE41,PRI,2017,13173,33848
ITE41,UPP,2017,12780,33848
ITE41,LOW,2018,8024,33774
ITE41,PRI,2018,13058,33774
ITE41,UPP,2018,12692,33774
ITE41,LOW,2019,8044,33690
ITE41,PRI,2019,12850,33690
ITE41,UPP,2019,12796,33690
ITE41,LOW,2020,8177,33551
ITE41,PRI,2020,12486,33551
ITE41,UPP,2020,12888,33551
ITE41,LOW,2021,8126,33433
ITE41,PRI,2021,12137,33433
ITE41,UPP,2021,13170,33433
ITE41,LOW,2022,8031,33242
ITE41,PRI,2022,11982,33242
ITE41,UPP,2022,13229,33242
ITE41,LOW,2023,7988,33218
ITE41,PRI,2023,11731,33218
ITE41,UPP,2023,13499,33218
ITE41,LOW,2024,7789,32788
ITE41,PRI,2024,11469,32788
ITE41,UPP,2024,13530,32788
ITE42,LOW,2015,3936,17545
ITE42,PRI,2015,6290,17545
ITE42,UPP,2015,7319,17545
ITE42,LOW,2016,3928,17365
ITE42,PRI,2016,6222,17365
ITE42,UPP,2016,7215,17365
ITE42,LOW,2017,3816,17037
ITE42,PRI,2017,6135,17037
ITE42,UPP,2017,7086,17037
ITE42,LOW,2018,3826,16757
ITE42,PRI,2018,5951,16757
ITE42,UPP,2018,6980,16757
ITE42,LOW,2019,3761,16555
ITE42,PRI,2019,5875,16555
ITE42,UPP,2019,6919,16555
ITE42,LOW,2020,3777,16387
ITE42,PRI,2020,5737,16387
ITE42,UPP,2020,6873,16387
ITE42,LOW,2021,3674,16223
ITE42,PRI,2021,5585,16223
ITE42,UPP,2021,6964,16223
ITE42,LOW,2022,3668,15983
ITE42,PRI,2022,5462,15983
ITE42,UPP,2022,6853,15983
ITE42,LOW,2023,3635,15741
ITE42,PRI,2023,5356,15741
ITE42,UPP,2023,6750,15741
ITE42,LOW,2024,3549,15485
ITE42,PRI,2024,5229,15485
ITE42,UPP,2024,6707,15485
ITE43,LOW,2015,118972,501855
ITE43,PRI,2015,202281,501855
ITE43,UPP,2015,180602,501855
ITE43,LOW,2016,119904,503494
ITE43,PRI,2016,202429,503494
ITE43,UPP,2016,181161,503494
ITE43,LOW,2017,120782,504866
ITE43,PRI,2017,202950,504866
ITE43,UPP,2017,181134,504866
ITE43,LOW,2018,121764,504518
ITE43,PRI,2018,200698,504518
ITE43,UPP,2018,182056,504518
ITE43,LOW,2019,123074,505030
ITE43,PRI,2019,198466,505030
ITE43,UPP,2019,183490,505030
ITE43,LOW,2020,124271,504013
ITE43,PRI,2020,194440,504013
ITE43,UPP,2020,185302,504013
ITE43,LOW,2021,123101,502883
ITE43,PRI,2021,189793,502883
ITE43,UPP,2021,189989,502883
ITE43,LOW,2022,121314,498603
ITE43,PRI,2022,185097,498603
ITE43,UPP,2022,192192,498603
ITE43,LOW,2023,120423,495083
ITE43,PRI,2023,181731,495083
ITE43,UPP,2023,192929,495083
ITE43,LOW,2024,119731,489442
ITE43,PRI,2024,176217,489442
ITE43,UPP,2024,193494,489442
ITE44,LOW,2015,16467,69107
ITE44,PRI,2015,26482,69107
ITE44,UPP,2015,26158,69107
ITE44,LOW,2016,16260,69022
ITE44,PRI,2016,26710,69022
ITE44,UPP,2016,26052,69022
ITE44,LOW,2017,16123,69058
ITE44,PRI,2017,27040,69058
ITE44,UPP,2017,25895,69058
ITE44,LOW,2018,16061,68949
ITE44,PRI,2018,26890,68949
ITE44,UPP,2018,25998,68949
ITE44,LOW,2019,16293,68800
ITE44,PRI,2019,26642,68800
ITE44,UPP,2019,25865,68800
ITE44,LOW,2020,16444,68489
ITE44,PRI,2020,26468,68489
ITE44,UPP,2020,25577,68489
ITE44,LOW,2021,16369,68309
ITE44,PRI,2021,25916,68309
ITE44,UPP,2021,26024,68309
ITE44,LOW,2022,16379,67642
ITE44,PRI,2022,25181,67642
ITE44,UPP,2022,26082,67642
ITE44,LOW,2023,16440,67103
ITE44,PRI,2023,24621,67103
ITE44,UPP,2023,26042,67103
ITE44,LOW,2024,16265,66579
ITE44,PRI,2024,24167,66579
ITE44,UPP,2024,26147,66579
ITE45,LOW,2015,13201,58544
ITE45,PRI,2015,21366,58544
ITE45,UPP,2015,23977,58544
ITE45,LOW,2016,13129,57647
ITE45,PRI,2016,21229,57647
ITE45,UPP,2016,23289,57647
ITE45,LOW,2017,12932,57156
ITE45,PRI,2017,21283,57156
ITE45,UPP,2017,22941,57156
ITE45,LOW,2018,12809,56871
ITE45,PRI,2018,21044,56871
ITE45,UPP,2018,23018,56871
ITE45,LOW,2019,12902,56278
ITE45,PRI,2019,20774,56278
ITE45,UPP,2019,22602,56278
ITE45,LOW,2020,12992,55779
ITE45,PRI,2020,20371,55779
ITE45,UPP,2020,22416,55779
ITE45,LOW,2021,12917,55360
ITE45,PRI,2021,19940,55360
ITE45,UPP,2021,22503,55360
ITE45,LOW,2022,12840,54887
ITE45,PRI,2022,19476,54887
ITE45,UPP,2022,22571,54887
ITE45,LOW,2023,12617,54590
ITE45,PRI,2023,19412,54590
ITE45,UPP,2023,22561,54590
ITE45,LOW,2024,12532,53941
ITE45,PRI,2024,18978,53941
ITE45,UPP,2024,22431,53941
ITF,LOW,2015,445237,1885698
ITF,PRI,2015,693636,1885698
ITF,UPP,2015,746825,1885698
ITF,LOW,2016,441072,1859569
ITF,PRI,2016,680623,1859569
ITF,UPP,2016,737874,1859569
ITF,LOW,2017,432510,1835340
ITF,PRI,2017,672291,1835340
ITF,UPP,2017,730539,1835340
ITF,LOW,2018,428621,1808978
ITF,PRI,2018,655453,1808978
ITF,UPP,2018,724904,1808978
ITF,LOW,2019,419830,1783345
ITF,PRI,2019,640629,1783345
ITF,UPP,2019,722886,1783345
ITF,LOW,2020,414694,1753486
ITF,PRI,2020,624416,1753486
ITF,UPP,2020,714376,1753486
ITF,LOW,2021,404511,1736141
ITF,PRI,2021,606914,1736141
ITF,UPP,2021,724716,1736141
ITF,LOW,2022,396417,1708754
ITF,PRI,2022,591160,1708754
ITF,UPP,2022,721177,1708754
ITF,LOW,2023,389194,1683483
ITF,PRI,2023,581444,1683483
ITF,UPP,2023,712845,1683483
ITF,LOW,2024,380101,1653196
ITF,PRI,2024,570749,1653196
ITF,UPP,2024,702346,1653196
ITF1,LOW,2015,35129,151115
ITF1,PRI,2015,57043,151115
ITF1,UPP,2015,58943,151115
ITF1,LOW,2016,34806,149388
ITF1,PRI,2016,56566,149388
ITF1,UPP,2016,58016,149388
ITF1,LOW,2017,34794,148456
ITF1,PRI,2017,56401,148456
ITF1,UPP,2017,57261,148456
ITF1,LOW,2018,34725,147417
ITF1,PRI,2018,55946,147417
ITF1,UPP,2018,56746,147417
ITF1,LOW,2019,34620,146277
ITF1,PRI,2019,55242,146277
ITF1,UPP,2019,56415,146277
ITF1,LOW,2020,34565,144895
ITF1,PRI,2020,54233,144895
ITF1,UPP,2020,56097,144895
ITF1,LOW,2021,34299,143879
ITF1,PRI,2021,53145,143879
ITF1,UPP,2021,56435,143879
ITF1,LOW,2022,34095,142788
ITF1,PRI,2022,52154,142788
ITF1,UPP,2022,56539,142788
ITF1,LOW,2023,33909,141991
ITF1,PRI,2023,51942,141991
ITF1,UPP,2023,56140,141991
ITF1,LOW,2024,33854,140729
ITF1,PRI,2024,50761,140729
ITF1,UPP,2024,56114,140729
ITF11,LOW,2015,7468,32526
ITF11,PRI,2015,11952,32526
ITF11,UPP,2015,13106,32526
ITF11,LOW,2016,7350,32153
ITF11,PRI,2016,11887,32153
ITF11,UPP,2016,12916,32153
ITF11,LOW,2017,7367,31850
ITF11,PRI,2017,11916,31850
ITF11,UPP,2017,12567,31850
ITF11,LOW,2018,7326,31558
ITF11,PRI,2018,11959,31558
ITF11,UPP,2018,12273,31558
ITF11,LOW,2019,7258,31497
ITF11,PRI,2019,12026,31497
ITF11,UPP,2019,12213,31497
ITF11,LOW,2020,7202,31163
ITF11,PRI,2020,11912,31163
ITF11,UPP,2020,12049,31163
ITF11,LOW,2021,7267,31030
ITF11,PRI,2021,11723,31030
ITF11,UPP,2021,12040,31030
ITF11,LOW,2022,7274,30896
ITF11,PRI,2022,11545,30896
ITF11,UPP,2022,12077,30896
ITF11,LOW,2023,7359,30839
ITF11,PRI,2023,11451,30839
ITF11,UPP,2023,12029,30839
ITF11,LOW,2024,7550,30712
ITF11,PRI,2024,11128,30712
ITF11,UPP,2024,12034,30712
ITF12,LOW,2015,8256,33528
ITF12,PRI,2015,13407,33528
ITF12,UPP,2015,11865,33528
ITF12,LOW,2016,8219,33176
ITF12,PRI,2016,13182,33176
ITF12,UPP,2016,11775,33176
ITF12,LOW,2017,8155,32988
ITF12,PRI,2017,13001,32988
ITF12,UPP,2017,11832,32988
ITF12,LOW,2018,8100,32791
ITF12,PRI,2018,12853,32791
ITF12,UPP,2018,11838,32791
ITF12,LOW,2019,7995,32580
ITF12,PRI,2019,12721,32580
ITF12,UPP,2019,11864,32580
ITF12,LOW,2020,7953,32351
ITF12,PRI,2020,12414,32351
ITF12,UPP,2020,11984,32351
ITF12,LOW,2021,7934,32072
ITF12,PRI,2021,12179,32072
ITF12,UPP,2021,11959,32072
ITF12,LOW,2022,7804,31772
ITF12,PRI,2022,12031,31772
ITF12,UPP,2022,11937,31772
ITF12,LOW,2023,7743,31788
ITF12,PRI,2023,12219,31788
ITF12,UPP,2023,11826,31788
ITF12,LOW,2024,7717,31528
ITF12,PRI,2024,12010,31528
ITF12,UPP,2024,11801,31528
ITF13,LOW,2015,9147,40236
ITF13,PRI,2015,14817,40236
ITF13,UPP,2015,16272,40236
ITF13,LOW,2016,9081,39606
ITF13,PRI,2016,14627,39606
ITF13,UPP,2016,15898,39606
ITF13,LOW,2017,9083,39390
ITF13,PRI,2017,14598,39390
ITF13,UPP,2017,15709,39390
ITF13,LOW,2018,9049,39106
ITF13,PRI,2018,14412,39106
ITF13,UPP,2018,15645,39106
ITF13,LOW,2019,8966,38640
ITF13,PRI,2019,14118,38640
ITF13,UPP,2019,15556,38640
ITF13,LOW,2020,9045,38394
ITF13,PRI,2020,13856,38394
ITF13,UPP,2020,15493,38394
ITF13,LOW,2021,8881,38404
ITF13,PRI,2021,13699,38404
ITF13,UPP,2021,15824,38404
ITF13,LOW,2022,8907,38514
ITF13,PRI,2022,13491,38514
ITF13,UPP,2022,16116,38514
ITF13,LOW,2023,8746,38360
ITF13,PRI,2023,13399,38360
ITF13,UPP,2023,16215,38360
ITF13,LOW,2024,8703,38055
ITF13,PRI,2024,13101,38055
ITF13,UPP,2024,16251,38055
ITF14,LOW,2015,10258,44825
ITF14,PRI,2015,16867,44825
ITF14,UPP,2015,17700,44825
ITF14,LOW,2016,10156,44453
ITF14,PRI,2016,16870,44453
ITF14,UPP,2016,17427,44453
ITF14,LOW,2017,10189,44228
ITF14,PRI,2017,16886,44228
ITF14,UPP,2017,17153,44228
ITF14,LOW,2018,10250,43962
ITF14,PRI,2018,16722,43962
ITF14,UPP,2018,16990,43962
ITF14,LOW,2019,10401,43560
ITF14,PRI,2019,16377,43560
ITF14,UPP,2019,16782,43560
ITF14,LOW,2020,10365,42987
ITF14,PRI,2020,16051,42987
ITF14,UPP,2020,16571,42987
ITF14,LOW,2021,10217,42373
ITF14,PRI,2021,15544,42373
ITF14,UPP,2021,16612,42373
ITF14,LOW,2022,10110,41606
ITF14,PRI,2022,15087,41606
ITF14,UPP,2022,16409,41606
ITF14,LOW,2023,10061,41004
ITF14,PRI,2023,14873,41004
ITF14,UPP,2023,16070,41004
ITF14,LOW,2024,9884,40434
ITF14,PRI,2024,14522,40434
ITF14,UPP,2024,16028,40434
ITF2,LOW,2015,8089,35449
ITF2,PRI,2015,12466,35449
ITF2,UPP,2015,14894,35449
ITF2,LOW,2016,7947,34598
ITF2,PRI,2016,12135,34598
ITF2,UPP,2016,14516,34598
ITF2,LOW,2017,7776,33921
ITF2,PRI,2017,11987,33921
ITF2,UPP,2017,14158,33921
ITF2,LOW,2018,7679,33078
ITF2,PRI,2018,11635,33078
ITF2,UPP,2018,13764,33078
ITF2,LOW,2019,7530,32396
ITF2,PRI,2019,11373,32396
ITF2,UPP,2019,13493,32396
ITF2,LOW,2020,7440,31638
ITF2,PRI,2020,11071,31638
ITF2,UPP,2020,13127,31638
ITF2,LOW,2021,7111,31188
ITF2,PRI,2021,10919,31188
ITF2,UPP,2021,13158,31188
ITF2,LOW,2022,7042,30542
ITF2,PRI,2022,10583,30542
ITF2,UPP,2022,12917,30542
ITF2,LOW,2023,6873,30117
ITF2,PRI,2023,10485,30117
ITF2,UPP,2023,12759,30117
ITF2,LOW,2024,6835,29682
ITF2,PRI,2024,10315,29682
ITF2,UPP,2024,12532,29682
ITF21,LOW,2015,1952,8625
ITF21,PRI,2015,3227,8625
ITF21,UPP,2015,3446,8625
ITF21,LOW,2016,1935,8368
ITF21,PRI,2016,3151,8368
ITF21,UPP,2016,3282,8368
ITF21,LOW,2017,1927,8208
ITF21,PRI,2017,3149,8208
ITF21,UPP,2017,3132,8208
ITF21,LOW,2018,1946,7994
ITF21,PRI,2018,3035,7994
ITF21,UPP,2018,3013,7994
ITF21,LOW,2019,1913,7913
ITF21,PRI,2019,2982,7913
ITF21,UPP,2019,3018,7913
ITF21,LOW,2020,1922,7872
ITF21,PRI,2020,2968,7872
ITF21,UPP,2020,2982,7872
ITF21,LOW,2021,1816,7747
ITF21,PRI,2021,2937,7747
ITF21,UPP,2021,2994,7747
ITF21,LOW,2022,1826,7663
ITF21,PRI,2022,2883,7663
ITF21,UPP,2022,2954,7663
ITF21,LOW,2023,1801,7718
ITF21,PRI,2023,2901,7718
ITF21,UPP,2023,3016,7718
ITF21,LOW,2024,1765,7627
ITF21,PRI,2024,2832,7627
ITF21,UPP,2024,3030,7627
ITF22,LOW,2015,6137,26824
ITF22,PRI,2015,9239,26824
ITF22,UPP,2015,11448,26824
ITF22,LOW,2016,6012,26230
ITF22,PRI,2016,8984,26230
ITF22,UPP,2016,11234,26230
ITF22,LOW,2017,5849,25713
ITF22,PRI,2017,8838,25713
ITF22,UPP,2017,11026,25713
ITF22,LOW,2018,5733,25084
ITF22,PRI,2018,8600,25084
ITF22,UPP,2018,10751,25084
ITF22,LOW,2019,5617,24483
ITF22,PRI,2019,8391,24483
ITF22,UPP,2019,10475,24483
ITF22,LOW,2020,5518,23766
ITF22,PRI,2020,8103,23766
ITF22,UPP,2020,10145,23766
ITF22,LOW,2021,5295,23441
ITF22,PRI,2021,7982,23441
ITF22,UPP,2021,10164,23441
ITF22,LOW,2022,5216,22879
ITF22,PRI,2022,7700,22879
ITF22,UPP,2022,9963,22879
ITF22,LOW,2023,5072,22399
ITF22,PRI,2023,7584,22399
ITF22,UPP,2023,9743,22399
ITF22,LOW,2024,5070,22055
ITF22,PRI,2024,7483,22055
ITF22,UPP,2024,9502,22055
ITF3,LOW,2015,200035,839964
ITF3,PRI,2015,312006,839964
ITF3,UPP,2015,327923,839964
ITF3,LOW,2016,199500,830925
ITF3,PRI,2016,305642,830925
ITF3,UPP,2016,325783,830925
ITF3,LOW,2017,195114,820571
ITF3,PRI,2017,301716,820571
ITF3,UPP,2017,323741,820571
ITF3,LOW,2018,193447,810344
ITF3,PRI,2018,293565,810344
ITF3,UPP,2018,323332,810344
ITF3,LOW,2019,189073,800418
ITF3,PRI,2019,286330,800418
ITF3,UPP,2019,325015,800418
ITF3,LOW,2020,186605,787971
ITF3,PRI,2020,278484,787971
ITF3,UPP,2020,322882,787971
ITF3,LOW,2021,181821,782417
ITF3,PRI,2021,270047,782417
ITF3,UPP,2021,330549,782417
ITF3,LOW,2022,177402,772410
ITF3,PRI,2022,262532,772410
ITF3,UPP,2022,332476,772410
ITF3,LOW,2023,173456,762656
ITF3,PRI,2023,258249,762656
ITF3,UPP,2023,330951,762656
ITF3,LOW,2024,168723,747644
ITF3,PRI,2024,254417,747644
ITF3,UPP,2024,324504,747644
ITF31,LOW,2015,32023,137796
ITF31,PRI,2015,50724,137796
ITF31,UPP,2015,55049,137796
ITF31,LOW,2016,32118,135486
ITF31,PRI,2016,49488,135486
ITF31,UPP,2016,53880,135486
ITF31,LOW,2017,31469,134109
ITF31,PRI,2017,48957,134109
ITF31,UPP,2017,53683,134109
ITF31,LOW,2018,31019,132272
ITF31,PRI,2018,47604,132272
ITF31,UPP,2018,53649,132272
ITF31,LOW,2019,30157,130325
ITF31,PRI,2019,46252,130325
ITF31,UPP,2019,53916,130325
ITF31,LOW,2020,29717,128677
ITF31,PRI,2020,45244,128677
ITF31,UPP,2020,53716,128677
ITF31,LOW,2021,29121,128306
ITF31,PRI,2021,43631,128306
ITF31,UPP,2021,55554,128306
ITF31,LOW,2022,28790,126925
ITF31,PRI,2022,42431,126925
ITF31,UPP,2022,55704,126925
ITF31,LOW,2023,28159,125846
ITF31,PRI,2023,42291,125846
ITF31,UPP,2023,55396,125846
ITF31,LOW,2024,27297,123145
ITF31,PRI,2024,41819,123145
ITF31,UPP,2024,54029,123145
ITF32,LOW,2015,8020,35737
ITF32,PRI,2015,12339,35737
ITF32,UPP,2015,15378,35737
ITF32,LOW,2016,7928,35095
ITF32,PRI,2016,12048,35095
ITF32,UPP,2016,15119,35095
ITF32,LOW,2017,7775,34573
ITF32,PRI,2017,11865,34573
ITF32,UPP,2017,14933,34573
ITF32,LOW,2018,7649,34100
ITF32,PRI,2018,11525,34100
ITF32,UPP,2018,14926,34100
ITF32,LOW,2019,7504,33442
ITF32,PRI,2019,11153,33442
ITF32,UPP,2019,14785,33442
ITF32,LOW,2020,7299,32758
ITF32,PRI,2020,10915,32758
ITF32,UPP,2020,14544,32758
ITF32,LOW,2021,7119,32385
ITF32,PRI,2021,10591,32385
ITF32,UPP,2021,14675,32385
ITF32,LOW,2022,7010,31698
ITF32,PRI,2022,10215,31698
ITF32,UPP,2022,14473,31698
ITF32,LOW,2023,6854,31563
ITF32,PRI,2023,10198,31563
ITF32,UPP,2023,14511,31563
ITF32,LOW,2024,6648,30809
ITF32,PRI,2024,10074,30809
ITF32,UPP,2024,14087,30809
ITF33,LOW,2015,114159,467872
ITF33,PRI,2015,177634,467872
ITF33,UPP,2015,176079,467872
ITF33,LOW,2016,113739,463584
ITF33,PRI,2016,174130,463584
ITF33,UPP,2016,175715,463584
ITF33,LOW,2017,111230,457858
ITF33,PRI,2017,171920,457858
ITF33,UPP,2017,174708,457858
ITF33,LOW,2018,110707,453261
ITF33,PRI,2018,167147,453261
ITF33,UPP,2018,175407,453261
ITF33,LOW,2019,108391,447980
ITF33,PRI,2019,163021,447980
ITF33,UPP,2019,176568,447980
ITF33,LOW,2020,107118,439671
ITF33,PRI,2020,157985,439671
ITF33,UPP,2020,174568,439671
ITF33,LOW,2021,104055,436967
ITF33,PRI,2021,153187,436967
ITF33,UPP,2021,179725,436967
ITF33,LOW,2022,100965,430448
ITF33,PRI,2022,148760,430448
ITF33,UPP,2022,180723,430448
ITF33,LOW,2023,98418,423071
ITF33,PRI,2023,145415,423071
ITF33,UPP,2023,179238,423071
ITF33,LOW,2024,95557,414805
ITF33,PRI,2024,142946,414805
ITF33,UPP,2024,176302,414805
ITF34,LOW,2015,11955,51334
ITF34,PRI,2015,18769,51334
ITF34,UPP,2015,20610,51334
ITF34,LOW,2016,12021,50126
ITF34,PRI,2016,18243,50126
ITF34,UPP,2016,19862,50126
ITF34,LOW,2017,11597,49373
ITF34,PRI,2017,17913,49373
ITF34,UPP,2017,19863,49373
ITF34,LOW,2018,11415,48206
ITF34,PRI,2018,17255,48206
ITF34,UPP,2018,19536,48206
ITF34,LOW,2019,11034,47201
ITF34,PRI,2019,16818,47201
ITF34,UPP,2019,19349,47201
ITF34,LOW,2020,10995,46026
ITF34,PRI,2020,16305,46026
ITF34,UPP,2020,18726,46026
ITF34,LOW,2021,10701,45147
ITF34,PRI,2021,15654,45147
ITF34,UPP,2021,18792,45147
ITF34,LOW,2022,10453,44217
ITF34,PRI,2022,15168,44217
ITF34,UPP,2022,18596,44217
ITF34,LOW,2023,10129,43674
ITF34,PRI,2023,15023,43674
ITF34,UPP,2023,18522,43674
ITF34,LOW,2024,9792,42790
ITF34,PRI,2024,14916,42790
ITF34,UPP,2024,18082,42790
ITF35,LOW,2015,33878,147225
ITF35,PRI,2015,52540,147225
ITF35,UPP,2015,60807,147225
ITF35,LOW,2016,33694,146634
ITF35,PRI,2016,51733,146634
ITF35,UPP,2016,61207,146634
ITF35,LOW,2017,33043,144658
ITF35,PRI,2017,51061,144658
ITF35,UPP,2017,60554,144658
ITF35,LOW,2018,32657,142505
ITF35,PRI,2018,50034,142505
ITF35,UPP,2018,59814,142505
ITF35,LOW,2019,31987,141470
ITF35,PRI,2019,49086,141470
ITF35,UPP,2019,60397,141470
ITF35,LOW,2020,31476,140839
ITF35,PRI,2020,48035,140839
ITF35,UPP,2020,61328,140839
ITF35,LOW,2021,30825,139612
ITF35,PRI,2021,46984,139612
ITF35,UPP,2021,61803,139612
ITF35,LOW,2022,30184,139122
ITF35,PRI,2022,45958,139122
ITF35,UPP,2022,62980,139122
ITF35,LOW,2023,29896,138502
ITF35,PRI,2023,45322,138502
ITF35,UPP,2023,63284,138502
ITF35,LOW,2024,29429,136095
ITF35,PRI,2024,44662,136095
ITF35,UPP,2024,62004,136095
ITF4,LOW,2015,127334,536754
ITF4,PRI,2015,195292,536754
ITF4,UPP,2015,214128,536754
ITF4,LOW,2016,125199,527597
ITF4,PRI,2016,191542,527597
ITF4,UPP,2016,210856,527597
ITF4,LOW,2017,122433,519547
ITF4,PRI,2017,189429,519547
ITF4,UPP,2017,207685,519547
ITF4,LOW,2018,120882,511534
ITF4,PRI,2018,184765,511534
ITF4,UPP,2018,205887,511534
ITF4,LOW,2019,118217,502014
ITF4,PRI,2019,180455,502014
ITF4,UPP,2019,203342,502014
ITF4,LOW,2020,116647,492434
ITF4,PRI,2020,176301,492434
ITF4,UPP,2020,199486,492434
ITF4,LOW,2021,114102,485557
ITF4,PRI,2021,171014,485557
ITF4,UPP,2021,200441,485557
ITF4,LOW,2022,112357,475744
ITF4,PRI,2022,165778,475744
ITF4,UPP,2022,197609,475744
ITF4,LOW,2023,110319,466587
ITF4,PRI,2023,162053,466587
ITF4,UPP,2023,194215,466587
ITF4,LOW,2024,107417,456900
ITF4,PRI,2024,158020,456900
ITF4,UPP,2024,191463,456900
ITF41,LOW,2015,21472,86960
ITF41,PRI,2015,31993,86960
ITF41,UPP,2015,33495,86960
ITF41,LOW,2016,21162,85399
ITF41,PRI,2016,31331,85399
ITF41,UPP,2016,32906,85399
ITF41,LOW,2017,20457,83790
ITF41,PRI,2017,30738,83790
ITF41,UPP,2017,32595,83790
ITF41,LOW,2018,19934,82100
ITF41,PRI,2018,29722,82100
ITF41,UPP,2018,32444,82100
ITF41,LOW,2019,19346,80155
ITF41,PRI,2019,28765,80155
ITF41,UPP,2019,32044,80155
ITF41,LOW,2020,18927,78482
ITF41,PRI,2020,27912,78482
ITF41,UPP,2020,31643,78482
ITF41,LOW,2021,18584,77312
ITF41,PRI,2021,26848,77312
ITF41,UPP,2021,31880,77312
ITF41,LOW,2022,18044,75558
ITF41,PRI,2022,26068,75558
ITF41,UPP,2022,31446,75558
ITF41,LOW,2023,17486,73614
ITF41,PRI,2023,25572,73614
ITF41,UPP,2023,30556,73614
ITF41,LOW,2024,16665,71800
ITF41,PRI,2024,24946,71800
ITF41,UPP,2024,30189,71800
ITF42,LOW,2015,38963,168196
ITF42,PRI,2015,60343,168196
ITF42,UPP,2015,68890,168196
ITF42,LOW,2016,38304,165403
ITF42,PRI,2016,59421,165403
ITF42,UPP,2016,67678,165403
ITF42,LOW,2017,37737,162932
ITF42,PRI,2017,58820,162932
ITF42,UPP,2017,66375,162932
ITF42,LOW,2018,37384,161144
ITF42,PRI,2018,57719,161144
ITF42,UPP,2018,66041,161144
ITF42,LOW,2019,36645,158139
ITF42,PRI,2019,56619,158139
ITF42,UPP,2019,64875,158139
ITF42,LOW,2020,36134,155496
ITF42,PRI,2020,55533,155496
ITF42,UPP,2020,63829,155496
ITF42,LOW,2021,35391,153831
ITF42,PRI,2021,54253,153831
ITF42,UPP,2021,64187,153831
ITF42,LOW,2022,35235,150950
ITF42,PRI,2022,52652,150950
