DATAFLOW,FREQ,REF_AREA,DATA_TYPE_AGGR,BRKDW_INDUSTRY_NACE_REV2,NONFIN_ASSETS,EXPEND_PURPOSE_COICOPCOFOG,VALUATION,ADJUSTMENT,PRICE,EDITION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE_AGGR,NOTE_BRKDW_INDUSTRY_NACE_REV2,NOTE_NONFIN_ASSETS,NOTE_EXPEND_PURPOSE_COICOPCOFOG,NOTE_VALUATION,NOTE_ADJUSTMENT,NOTE_PRICE,NOTE_EDITION,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,54296.253,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,56148.969,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,57531.031,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,61535.614,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,62615.627,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,42000.995,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,43253.804,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,45124.643,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,46160.777,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,47203.557,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,47492.646,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,49009.877,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,50487.498,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,49965.309,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,50741.318,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,51316.571,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,52499.84,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,53502.12,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,52251.402,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,53071.302,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,52879.817,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,53961.819,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,54431.976,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,54861.773,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,56685.408,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,58214.828,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,62276.916,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG1,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,63021.431,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,39763.553,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,39500.444,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,41459.959,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,43663.776,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,44540.02,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,45715.82,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,46632.192,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,48101.894,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,48560.23,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,49002.68,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,49895.783,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,50317.917,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,50606.445,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,51091.971,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,52289.616,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,50923.644,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,51423.441,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,52528.554,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,52907.092,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,54805.943,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,55835.38,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,59662.712,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITG2,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,61599.651,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2001,80726.449,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2002,98075.82,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2003,99887.96,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2004,146168.005,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2005,136248.514,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2006,137854.487,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2007,155983.371,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2008,219462.324,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2009,180203.631,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2010,200647.461,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2011,220057.615,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2012,245346.604,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2013,275316.584,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2014,213996.876,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2015,179541.548,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2016,170892.249,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2017,202346.555,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2018,198313.689,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2019,158921.626,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2020,121799.015,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2021,231442.879,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2022,118720.344,,,,,,,,,,,,,,
IT1:93_1227_DF_DCCN_TNA1_6(1.0),A,ITZ,B1G_B_W2_S1_R_FT,Z,Z,Z,V,N,Z,2025M12,2023,119596.766,,,,,,,,,,,,,,
