DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF4,JAN,1,TOTAL,1,2022,863534,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF4,JAN,1,TOTAL,1,2023,864309,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF4,JAN,1,TOTAL,1,2024,864399,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF4,JAN,1,TOTAL,1,2025,867001,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF41,JAN,1,TOTAL,1,2019,138673,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF41,JAN,1,TOTAL,1,2020,137851,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF41,JAN,1,TOTAL,1,2021,137765,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF41,JAN,1,TOTAL,1,2022,138107,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF41,JAN,1,TOTAL,1,2023,138198,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF41,JAN,1,TOTAL,1,2024,138468,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF41,JAN,1,TOTAL,1,2025,138776,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF42,JAN,1,TOTAL,1,2019,265686,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF42,JAN,1,TOTAL,1,2020,264548,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF42,JAN,1,TOTAL,1,2021,265662,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF42,JAN,1,TOTAL,1,2022,265905,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF42,JAN,1,TOTAL,1,2023,266273,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF42,JAN,1,TOTAL,1,2024,266460,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF42,JAN,1,TOTAL,1,2025,267432,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF43,JAN,1,TOTAL,1,2019,123401,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF43,JAN,1,TOTAL,1,2020,122760,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF43,JAN,1,TOTAL,1,2021,122784,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF43,JAN,1,TOTAL,1,2022,123384,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF43,JAN,1,TOTAL,1,2023,123351,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF43,JAN,1,TOTAL,1,2024,123415,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF43,JAN,1,TOTAL,1,2025,123627,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF44,JAN,1,TOTAL,1,2019,84215,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF44,JAN,1,TOTAL,1,2020,83988,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF44,JAN,1,TOTAL,1,2021,83325,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF44,JAN,1,TOTAL,1,2022,83621,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF44,JAN,1,TOTAL,1,2023,83872,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF44,JAN,1,TOTAL,1,2024,83809,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF44,JAN,1,TOTAL,1,2025,84091,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF45,JAN,1,TOTAL,1,2019,168801,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF45,JAN,1,TOTAL,1,2020,168469,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF45,JAN,1,TOTAL,1,2021,167540,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF45,JAN,1,TOTAL,1,2022,168484,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF45,JAN,1,TOTAL,1,2023,168794,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF45,JAN,1,TOTAL,1,2024,168786,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF45,JAN,1,TOTAL,1,2025,169562,,,FILTER__ITF4,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF5,JAN,1,TOTAL,1,2019,124792,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF5,JAN,1,TOTAL,1,2020,123757,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF5,JAN,1,TOTAL,1,2021,122441,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF5,JAN,1,TOTAL,1,2022,122306,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF5,JAN,1,TOTAL,1,2023,122385,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF5,JAN,1,TOTAL,1,2024,121951,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF5,JAN,1,TOTAL,1,2025,122226,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF51,JAN,1,TOTAL,1,2019,80542,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF51,JAN,1,TOTAL,1,2020,79623,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF51,JAN,1,TOTAL,1,2021,78427,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF51,JAN,1,TOTAL,1,2022,78196,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF51,JAN,1,TOTAL,1,2023,78005,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF51,JAN,1,TOTAL,1,2024,77498,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF51,JAN,1,TOTAL,1,2025,77599,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF52,JAN,1,TOTAL,1,2019,44250,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF52,JAN,1,TOTAL,1,2020,44134,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF52,JAN,1,TOTAL,1,2021,44014,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF52,JAN,1,TOTAL,1,2022,44110,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF52,JAN,1,TOTAL,1,2023,44380,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF52,JAN,1,TOTAL,1,2024,44453,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF52,JAN,1,TOTAL,1,2025,44627,,,FILTER__ITF5,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF6,JAN,1,TOTAL,1,2019,436875,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF6,JAN,1,TOTAL,1,2020,431239,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF6,JAN,1,TOTAL,1,2021,419940,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF6,JAN,1,TOTAL,1,2022,421259,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF6,JAN,1,TOTAL,1,2023,421162,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF6,JAN,1,TOTAL,1,2024,421629,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF6,JAN,1,TOTAL,1,2025,424266,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF61,JAN,1,TOTAL,1,2019,155993,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF61,JAN,1,TOTAL,1,2020,155163,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF61,JAN,1,TOTAL,1,2021,150646,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF61,JAN,1,TOTAL,1,2022,151826,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF61,JAN,1,TOTAL,1,2023,152438,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF61,JAN,1,TOTAL,1,2024,153338,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF61,JAN,1,TOTAL,1,2025,154622,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF62,JAN,1,TOTAL,1,2019,42506,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF62,JAN,1,TOTAL,1,2020,40657,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF62,JAN,1,TOTAL,1,2021,38777,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF62,JAN,1,TOTAL,1,2022,38472,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF62,JAN,1,TOTAL,1,2023,38259,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF62,JAN,1,TOTAL,1,2024,38012,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF62,JAN,1,TOTAL,1,2025,38567,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF63,JAN,1,TOTAL,1,2019,78864,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF63,JAN,1,TOTAL,1,2020,78254,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF63,JAN,1,TOTAL,1,2021,76788,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF63,JAN,1,TOTAL,1,2022,77151,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF63,JAN,1,TOTAL,1,2023,77169,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF63,JAN,1,TOTAL,1,2024,77584,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF63,JAN,1,TOTAL,1,2025,78060,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF64,JAN,1,TOTAL,1,2019,36623,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF64,JAN,1,TOTAL,1,2020,36048,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF64,JAN,1,TOTAL,1,2021,35226,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF64,JAN,1,TOTAL,1,2022,35246,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF64,JAN,1,TOTAL,1,2023,35190,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF64,JAN,1,TOTAL,1,2024,35324,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF64,JAN,1,TOTAL,1,2025,35598,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF65,JAN,1,TOTAL,1,2019,122889,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF65,JAN,1,TOTAL,1,2020,121117,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF65,JAN,1,TOTAL,1,2021,118503,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF65,JAN,1,TOTAL,1,2022,118564,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF65,JAN,1,TOTAL,1,2023,118106,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF65,JAN,1,TOTAL,1,2024,117371,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITF65,JAN,1,TOTAL,1,2025,117419,,,FILTER__ITF6,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITFG,JAN,1,TOTAL,1,2019,4586437,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITFG,JAN,1,TOTAL,1,2020,4558587,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITFG,JAN,1,TOTAL,1,2021,4500143,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITFG,JAN,1,TOTAL,1,2022,4521931,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITFG,JAN,1,TOTAL,1,2023,4530694,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITFG,JAN,1,TOTAL,1,2024,4537703,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITFG,JAN,1,TOTAL,1,2025,4556149,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG,JAN,1,TOTAL,1,2019,1486960,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG,JAN,1,TOTAL,1,2020,1477005,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG,JAN,1,TOTAL,1,2021,1453524,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG,JAN,1,TOTAL,1,2022,1464986,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG,JAN,1,TOTAL,1,2023,1467439,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG,JAN,1,TOTAL,1,2024,1469567,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG,JAN,1,TOTAL,1,2025,1474698,,,,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG1,JAN,1,TOTAL,1,2019,1094332,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG1,JAN,1,TOTAL,1,2020,1086849,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG1,JAN,1,TOTAL,1,2021,1072142,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG1,JAN,1,TOTAL,1,2022,1080228,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG1,JAN,1,TOTAL,1,2023,1082503,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG1,JAN,1,TOTAL,1,2024,1084110,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG1,JAN,1,TOTAL,1,2025,1088940,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG11,JAN,1,TOTAL,1,2019,93579,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG11,JAN,1,TOTAL,1,2020,93112,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG11,JAN,1,TOTAL,1,2021,92297,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG11,JAN,1,TOTAL,1,2022,92601,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG11,JAN,1,TOTAL,1,2023,92743,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG11,JAN,1,TOTAL,1,2024,92668,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG11,JAN,1,TOTAL,1,2025,93040,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG12,JAN,1,TOTAL,1,2019,272000,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG12,JAN,1,TOTAL,1,2020,269312,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG12,JAN,1,TOTAL,1,2021,264826,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG12,JAN,1,TOTAL,1,2022,266459,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG12,JAN,1,TOTAL,1,2023,266324,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG12,JAN,1,TOTAL,1,2024,266110,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG12,JAN,1,TOTAL,1,2025,266623,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG13,JAN,1,TOTAL,1,2019,136532,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG13,JAN,1,TOTAL,1,2020,135860,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG13,JAN,1,TOTAL,1,2021,132914,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG13,JAN,1,TOTAL,1,2022,134162,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG13,JAN,1,TOTAL,1,2023,134599,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG13,JAN,1,TOTAL,1,2024,135111,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG13,JAN,1,TOTAL,1,2025,135662,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG14,JAN,1,TOTAL,1,2019,94037,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG14,JAN,1,TOTAL,1,2020,92761,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG14,JAN,1,TOTAL,1,2021,90208,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG14,JAN,1,TOTAL,1,2022,90528,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG14,JAN,1,TOTAL,1,2023,90336,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG14,JAN,1,TOTAL,1,2024,89978,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG14,JAN,1,TOTAL,1,2025,89948,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG15,JAN,1,TOTAL,1,2019,56747,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG15,JAN,1,TOTAL,1,2020,55597,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG15,JAN,1,TOTAL,1,2021,54833,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG15,JAN,1,TOTAL,1,2022,54533,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG15,JAN,1,TOTAL,1,2023,54164,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG15,JAN,1,TOTAL,1,2024,53727,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG15,JAN,1,TOTAL,1,2025,53469,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG16,JAN,1,TOTAL,1,2019,35609,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG16,JAN,1,TOTAL,1,2020,35027,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG16,JAN,1,TOTAL,1,2021,34225,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG16,JAN,1,TOTAL,1,2022,34234,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG16,JAN,1,TOTAL,1,2023,34029,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG16,JAN,1,TOTAL,1,2024,33830,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG16,JAN,1,TOTAL,1,2025,33829,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG17,JAN,1,TOTAL,1,2019,245351,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG17,JAN,1,TOTAL,1,2020,244469,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG17,JAN,1,TOTAL,1,2021,243608,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG17,JAN,1,TOTAL,1,2022,246607,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG17,JAN,1,TOTAL,1,2023,247376,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG17,JAN,1,TOTAL,1,2024,248335,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG17,JAN,1,TOTAL,1,2025,249692,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG18,JAN,1,TOTAL,1,2019,72133,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG18,JAN,1,TOTAL,1,2020,72688,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG18,JAN,1,TOTAL,1,2021,72485,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG18,JAN,1,TOTAL,1,2022,73546,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG18,JAN,1,TOTAL,1,2023,74738,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG18,JAN,1,TOTAL,1,2024,75734,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG18,JAN,1,TOTAL,1,2025,77458,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG19,JAN,1,TOTAL,1,2019,88344,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG19,JAN,1,TOTAL,1,2020,88023,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG19,JAN,1,TOTAL,1,2021,86746,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG19,JAN,1,TOTAL,1,2022,87558,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG19,JAN,1,TOTAL,1,2023,88194,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG19,JAN,1,TOTAL,1,2024,88617,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG19,JAN,1,TOTAL,1,2025,89219,,,FILTER__ITG1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG2,JAN,1,TOTAL,1,2019,392628,,,FILTER__ITG2,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_1(1.0),A,ITG2,JAN,1,TOTAL,1,2020,390156,,,FILTER__ITG2,,,,,,,
