area_code,year,museums_events
4201,2011,1.0
4201,2015,1.0
4201,2017,1.0
4201,2018,600.0
4201,2018,1.0
4201,2019,100.0
4201,2019,1.0
4201,2020,185.0
4201,2020,1.0
4203,2011,22109.0
4203,2011,3.0
4203,2015,25194.0
4203,2015,4.0
4203,2017,39089.0
4203,2017,5.0
4203,2018,21000.0
4203,2018,5.0
4203,2019,12010.0
4203,2019,4.0
4203,2020,13946.0
4203,2020,3.0
4205,2011,1.0
4205,2015,1.0
4205,2017,1.0
4205,2018,0.0
4205,2018,1.0
4205,2019,2000.0
4205,2019,1.0
4209,2011,1.0
4209,2015,1.0
4209,2017,1.0
4209,2018,3603.0
4209,2018,1.0
4213,2011,1.0
4213,2015,2.0
4213,2017,2.0
4213,2018,3500.0
4213,2018,2.0
4213,2019,7417.0
4213,2019,2.0
4213,2020,2671.0
4213,2020,2.0
4215,2011,1.0
4215,2015,12787.0
4215,2015,4.0
4215,2017,10470.0
4215,2017,3.0
4215,2018,7561.0
4215,2018,3.0
4215,2019,15712.0
4215,2019,3.0
4215,2020,5696.0
4215,2020,2.0
4218,2011,1.0
4218,2015,1.0
4218,2017,1.0
4218,2018,17268.0
4218,2018,1.0
4218,2019,15916.0
4218,2019,1.0
4218,2020,5984.0
4218,2020,1.0
4224,2011,1.0
4228,2011,1.0
4228,2015,1.0
4228,2017,1.0
4228,2018,0.0
4228,2018,1.0
4228,2019,20.0
4228,2019,1.0
4228,2020,10.0
4228,2020,1.0
4233,2011,1.0
4233,2015,1.0
4233,2017,1.0
4233,2018,1000.0
4233,2018,1.0
4233,2019,500.0
4233,2019,1.0
4235,2015,1.0
4235,2017,1.0
4235,2018,150.0
4235,2018,1.0
4235,2019,200.0
4235,2019,1.0
4235,2020,20.0
4235,2020,1.0
4237,2011,1.0
4237,2015,1.0
4237,2017,1.0
4237,2018,8250.0
4237,2018,1.0
4237,2019,8753.0
4237,2019,1.0
4237,2020,350.0
4237,2020,1.0
4239,2015,1.0
4239,2017,1.0
4239,2018,2500.0
4239,2018,1.0
4239,2019,2150.0
4239,2019,1.0
4239,2020,1000.0
4239,2020,1.0
4241,2011,1.0
4241,2015,1.0
4241,2017,1.0
4241,2018,758.0
4241,2018,1.0
4241,2019,500.0
4241,2019,1.0
4241,2020,182.0
4241,2020,1.0
4248,2011,1.0
4248,2015,1.0
4248,2017,1.0
4248,2018,9650.0
4248,2018,1.0
4248,2019,5686.0
4248,2019,1.0
4248,2020,3434.0
4248,2020,1.0
5002,2011,1.0
5002,2015,1.0
5002,2017,1.0
5002,2018,39642.0
5002,2018,1.0
5002,2019,46252.0
5002,2019,1.0
5002,2020,15775.0
5002,2020,1.0
5005,2011,15169.0
5005,2011,5.0
5005,2015,38831.0
5005,2015,7.0
5005,2017,42960.0
5005,2017,7.0
5005,2018,98669.0
5005,2018,10.0
5005,2019,130177.0
5005,2019,9.0
5005,2020,169624.0
5005,2020,9.0
5017,2011,1.0
5019,2018,16000.0
5019,2018,1.0
5019,2019,8000.0
5019,2019,1.0
5019,2020,100.0
5019,2020,1.0
5025,2011,1.0
5025,2017,1.0
5025,2019,550.0
5025,2019,1.0
5025,2020,10.0
5025,2020,1.0
5030,2011,2.0
5030,2015,2.0
5030,2017,2.0
5030,2018,100.0
5030,2018,1.0
5030,2019,200.0
5030,2019,1.0
5031,2011,2.0
5031,2015,235700.0
5031,2015,3.0
5031,2017,42715.0
5031,2017,3.0
5031,2018,63000.0
5031,2018,2.0
5031,2019,25050.0
5031,2019,2.0
5031,2020,8432.0
5031,2020,2.0
5040,2011,1.0
5040,2015,1.0
5040,2017,1.0
5040,2018,5101.0
5040,2018,1.0
5040,2019,4734.0
5040,2019,1.0
5040,2020,450.0
5040,2020,1.0
5050,2015,680.0
5050,2015,3.0
5050,2017,2.0
5057,2011,1.0
5057,2015,1.0
5057,2017,1.0
5057,2018,200.0
5057,2018,1.0
5057,2019,250.0
5057,2019,1.0
5057,2020,50.0
5057,2020,1.0
5066,2011,1.0
5066,2015,1.0
5066,2017,1.0
5066,2018,2100.0
5066,2018,2.0
5066,2019,520.0
5066,2019,2.0
5066,2020,160.0
5066,2020,2.0
5068,2015,1.0
5068,2017,1.0
5068,2018,3400.0
5068,2018,1.0
5068,2019,2750.0
5068,2019,1.0
5068,2020,1200.0
5068,2020,1.0
5069,2019,1500.0
5069,2019,1.0
5070,2011,1.0
5070,2015,1.0
5070,2017,1.0
5070,2018,400.0
5070,2018,1.0
5070,2020,15.0
5070,2020,1.0
5080,2011,5000.0
5080,2011,3.0
5080,2015,2.0
5080,2017,2.0
5080,2018,300.0
5080,2018,1.0
5080,2019,300.0
5080,2019,1.0
5080,2020,0.0
5080,2020,1.0
5084,2011,1.0
5086,2011,1.0
5086,2015,1.0
5086,2017,1.0
5097,2011,1.0
5097,2015,1.0
5097,2017,1.0
5097,2018,10.0
5097,2018,1.0
5097,2019,2.0
5097,2019,1.0
5097,2020,5.0
5097,2020,1.0
5120,2011,1.0
5120,2015,1.0
5120,2017,1.0
5120,2018,720.0
5120,2018,1.0
5120,2019,250.0
5120,2019,1.0
5120,2020,50.0
5120,2020,1.0
5121,2011,1.0
5121,2015,1.0
5121,2017,1.0
5121,2018,116.0
5121,2018,1.0
5121,2019,92.0
5121,2019,1.0
5121,2020,0.0
5121,2020,1.0
6001,2011,56100.0
6001,2011,6.0
6001,2015,2.0
6001,2017,2.0
6001,2018,8898.0
6001,2018,2.0
6001,2019,8179.0
6001,2019,2.0
6001,2020,1669.0
6001,2020,2.0
6003,2011,26744.0
6003,2011,6.0
6003,2015,25359.0
6003,2015,6.0
6003,2017,25689.0
6003,2017,6.0
6003,2018,30556.0
6003,2018,6.0
6003,2019,27552.0
6003,2019,6.0
6003,2020,4093.0
6003,2020,6.0
6007,2011,1.0
6007,2015,2.0
6007,2017,2.0
6007,2018,1150.0
6007,2018,2.0
6007,2019,1050.0
6007,2019,2.0
6007,2020,0.0
6007,2020,1.0
6012,2011,1.0
6012,2015,1.0
6012,2017,1.0
6012,2018,370.0
6012,2018,1.0
6012,2019,320.0
6012,2019,1.0
6012,2020,10.0
6012,2020,1.0
6017,2011,2.0
6017,2015,2.0
6017,2017,2.0
6017,2018,1235.0
6017,2018,1.0
6017,2019,1000.0
6017,2019,1.0
6017,2020,35.0
6017,2020,1.0
6018,2011,1.0
6021,2011,1.0
6021,2015,1.0
6021,2017,1.0
6021,2018,2500.0
6021,2018,1.0
6021,2019,3623.0
6021,2019,1.0
6022,2015,1.0
6027,2011,1.0
6027,2015,1.0
6027,2017,1.0
6027,2018,430.0
6027,2018,1.0
6027,2019,412.0
6027,2019,1.0
6027,2020,0.0
6027,2020,1.0
6039,2011,20805.0
6039,2011,3.0
6039,2015,18500.0
6039,2015,3.0
6039,2017,22469.0
6039,2017,3.0
6039,2018,23307.0
6039,2018,3.0
6039,2019,25955.0
6039,2019,3.0
6039,2020,5124.0
6039,2020,2.0
6040,2011,1.0
6040,2015,1.0
6043,2015,1.0
6045,2011,1.0
6045,2015,1.0
6045,2017,1.0
6045,2018,0.0
6045,2018,1.0
6045,2019,550.0
6045,2019,1.0
6047,2015,1.0
6061,2011,1.0
6064,2011,1.0
6064,2015,1.0
6064,2017,1.0
6064,2018,330.0
6064,2018,1.0
6067,2011,2.0
6067,2015,2.0
6067,2017,2.0
6067,2018,1050.0
6067,2018,2.0
6067,2019,1800.0
6067,2019,2.0
6067,2020,190.0
6067,2020,2.0
6073,2015,1.0
6073,2017,1.0
6073,2020,0.0
6073,2020,1.0
6080,2015,1.0
6081,2011,1.0
6081,2015,1.0
6081,2017,1.0
6081,2018,7013.0
6081,2018,1.0
6081,2019,5053.0
6081,2019,1.0
6081,2020,2538.0
6081,2020,1.0
6089,2015,1.0
6089,2017,1.0
6089,2018,1000.0
6089,2018,1.0
6091,2015,1.0
6091,2017,1.0
6091,2018,950.0
6091,2018,1.0
6091,2019,250.0
6091,2019,1.0
6091,2020,120.0
6091,2020,1.0
6106,2011,1.0
6106,2015,1.0
6106,2017,1.0
6106,2018,1800.0
6106,2018,1.0
6106,2019,850.0
6106,2019,1.0
6106,2020,300.0
6106,2020,1.0
6112,2011,1.0
6112,2015,1.0
6112,2017,1.0
6112,2018,2000.0
6112,2018,1.0
6112,2019,784.0
6112,2019,1.0
6112,2020,723.0
6112,2020,1.0
6114,2011,2.0
6114,2015,2.0
6114,2017,2.0
6114,2018,5325.0
6114,2018,2.0
6114,2019,1.0
6114,2020,2000.0
6114,2020,2.0
6119,2011,1.0
6119,2015,1.0
6119,2017,1.0
6119,2018,300.0
6119,2018,1.0
6119,2019,112.0
6119,2019,1.0
6119,2020,0.0
6119,2020,1.0
6121,2011,1.0
6121,2015,1.0
6121,2017,1.0
6121,2018,900.0
6121,2018,1.0
6121,2019,1075.0
6121,2019,1.0
6121,2020,314.0
6121,2020,1.0
6130,2011,1.0
6130,2015,1.0
6130,2017,1.0
6135,2011,1.0
6138,2011,1.0
6147,2011,2.0
6148,2011,1.0
6148,2015,1.0
6148,2017,2.0
6148,2018,300.0
6148,2018,2.0
6148,2019,200.0
6148,2019,1.0
6159,2011,1.0
6159,2015,1.0
6159,2017,1.0
6159,2018,172521.0
6159,2018,1.0
6159,2019,178375.0
6159,2019,1.0
6159,2020,114174.0
6159,2020,1.0
6160,2011,2.0
6160,2015,2.0
6160,2017,2.0
6160,2018,4970.0
6160,2018,2.0
6160,2019,4798.0
6160,2019,2.0
6160,2020,948.0
6160,2020,2.0
6167,2011,1.0
6167,2015,1.0
6167,2017,1.0
6167,2018,3500.0
6167,2018,1.0
6167,2019,1.0
6167,2020,20.0
6167,2020,1.0
6169,2011,1.0
6169,2015,1.0
6169,2017,1.0
6169,2018,500.0
6169,2018,1.0
6169,2019,100.0
6169,2019,1.0
6169,2020,0.0
6169,2020,1.0
6172,2011,1.0
6172,2015,1.0
6172,2017,1.0
6172,2018,10.0
6172,2018,1.0
6172,2019,10.0
6172,2019,1.0
6172,2020,0.0
6172,2020,1.0
6174,2011,2.0
6174,2015,9500.0
6174,2015,3.0
6174,2017,8674.0
6174,2017,3.0
6174,2018,6917.0
6174,2018,2.0
6174,2019,10596.0
6174,2019,5.0
6174,2020,3537.0
6174,2020,3.0
6176,2015,1.0
6176,2017,1.0
6177,2015,2.0
6177,2017,2.0
6177,2018,2000.0
6177,2018,1.0
6177,2019,600.0
6177,2019,1.0
6179,2011,1.0
6179,2015,1.0
6188,2011,1.0
6188,2015,1.0
6188,2017,1.0
6188,2018,8814.0
6188,2018,2.0
6188,2019,16898.0
6188,2019,2.0
6188,2020,1754.0
6188,2020,2.0
6190,2011,1.0
6190,2015,2.0
6190,2017,2.0
6190,2018,2321.0
6190,2018,2.0
6190,2019,2087.0
6190,2019,2.0
6190,2020,1508.0
6190,2020,2.0
6191,2020,200.0
6191,2020,1.0
6192,2018,3165.0
6192,2018,1.0
6192,2019,5628.0
6192,2019,1.0
6192,2020,1617.0
6192,2020,1.0
6193,2019,400.0
6193,2019,1.0
6193,2020,275.0
6193,2020,2.0
7001,2015,1.0
7001,2017,1.0
7001,2018,10.0
7001,2018,1.0
7001,2019,50.0
7001,2019,1.0
7001,2020,0.0
7001,2020,1.0
7002,2011,2.0
7002,2015,2.0
7002,2017,2.0
7002,2018,250.0
7002,2018,1.0
7002,2019,400.0
7002,2019,1.0
7002,2020,37.0
7002,2020,1.0
7003,2011,363763.0
7003,2011,8.0
7003,2015,218674.0
7003,2015,7.0
7003,2017,234829.0
7003,2017,9.0
7003,2018,230403.0
7003,2018,8.0
7003,2019,261596.0
7003,2019,8.0
7003,2020,129155.0
7003,2020,7.0
7004,2011,1.0
7005,2011,1.0
7005,2015,1.0
7005,2017,1.0
7006,2011,2.0
7006,2015,2.0
7006,2017,2.0
7006,2019,125.0
7006,2019,1.0
7006,2020,25.0
7006,2020,1.0
7007,2011,1.0
7007,2015,1.0
7007,2017,1.0
7007,2018,200.0
7007,2018,1.0
7007,2019,200.0
7007,2019,1.0
7007,2020,0.0
7007,2020,1.0
7008,2015,1.0
7008,2017,1.0
7008,2018,15126.0
7008,2018,1.0
7008,2019,14408.0
7008,2019,1.0
7008,2020,10354.0
7008,2020,1.0
7009,2011,2.0
7009,2015,2.0
7009,2017,2.0
7009,2018,284326.0
7009,2018,2.0
7009,2019,318086.0
7009,2019,2.0
7009,2020,86890.0
7009,2020,2.0
7010,2011,1.0
7010,2015,1.0
7010,2017,1.0
7014,2011,1.0
7014,2015,1.0
7014,2017,1.0
7014,2018,400.0
7014,2018,1.0
7014,2019,500.0
7014,2019,1.0
7014,2020,200.0
7014,2020,1.0
7015,2011,1.0
7015,2015,1.0
7015,2017,1.0
7017,2011,2.0
7017,2015,2.0
7017,2017,2.0
7017,2018,4309.0
7017,2018,1.0
7017,2019,2721.0
7017,2019,1.0
7017,2020,2019.0
7017,2020,1.0
7018,2011,2.0
7018,2015,2.0
7018,2017,2.0
7018,2018,989.0
7018,2018,1.0
7018,2019,1200.0
7018,2019,1.0
7018,2020,50.0
7018,2020,1.0
7020,2011,2.0
7020,2015,8479.0
7020,2015,3.0
7020,2017,5708.0
7020,2017,3.0
7020,2018,5746.0
7020,2018,2.0
7020,2019,11384.0
7020,2019,2.0
7020,2020,6152.0
7020,2020,2.0
7021,2011,1.0
7021,2015,7100.0
7021,2015,4.0
7021,2017,7600.0
7021,2017,4.0
7021,2018,6500.0
7021,2018,3.0
7021,2019,7000.0
7021,2019,3.0
7021,2020,5300.0
7021,2020,2.0
7022,2015,1.0
7022,2017,1.0
7022,2018,1600.0
7022,2018,1.0
7022,2019,2900.0
7022,2019,1.0
7022,2020,1075.0
7022,2020,1.0
7023,2018,150.0
7023,2018,1.0
7023,2019,150.0
7023,2019,1.0
7023,2020,10.0
7023,2020,1.0
7026,2011,1.0
7026,2015,1.0
7026,2017,1.0
7027,2011,2.0
7027,2015,2.0
7027,2017,2.0
7027,2018,103020.0
7027,2018,2.0
7027,2019,105714.0
7027,2019,2.0
7027,2020,49693.0
7027,2020,2.0
7028,2018,100.0
7028,2018,1.0
7028,2019,200.0
7028,2019,1.0
7028,2020,50.0
7028,2020,1.0
7030,2017,1.0
7030,2018,0.0
7030,2018,1.0
7032,2015,1.0
7032,2017,1.0
7032,2018,1000.0
7032,2018,1.0
7032,2019,1194.0
7032,2019,1.0
7032,2020,60.0
7032,2020,1.0
7033,2011,25514.0
7033,2011,3.0
7033,2015,35702.0
7033,2015,3.0
7033,2017,45957.0
7033,2017,3.0
7033,2018,40350.0
7033,2018,2.0
7033,2019,46585.0
7033,2019,2.0
7033,2020,33944.0
7033,2020,2.0
7034,2015,1.0
7034,2017,1.0
7035,2011,5002.0
7035,2011,3.0
7035,2015,7215.0
7035,2015,4.0
7035,2017,11150.0
7035,2017,4.0
7035,2018,7620.0
7035,2018,2.0
7035,2019,6500.0
7035,2019,2.0
7035,2020,5700.0
7035,2020,2.0
7036,2011,1.0
7036,2015,1.0
7036,2017,1.0
7036,2018,2000.0
7036,2018,1.0
7036,2019,1000.0
7036,2019,1.0
7037,2011,1.0
7037,2015,1.0
7037,2017,1.0
7037,2018,38835.0
7037,2018,1.0
7037,2019,37740.0
7037,2019,1.0
7037,2020,22206.0
7037,2020,1.0
7038,2011,1.0
7038,2015,1.0
7038,2017,1.0
7038,2018,2656.0
7038,2018,1.0
7038,2019,2789.0
7038,2019,1.0
7038,2020,850.0
7038,2020,1.0
7040,2011,2.0
7040,2015,2.0
7040,2017,95.0
7040,2017,3.0
7040,2018,100.0
7040,2018,1.0
7041,2011,1.0
7041,2019,80.0
7041,2019,1.0
7041,2020,0.0
7041,2020,1.0
7042,2011,1.0
7042,2015,1.0
7042,2017,1.0
7042,2018,300.0
7042,2018,1.0
7042,2019,100.0
7042,2019,1.0
7044,2011,1.0
7044,2015,1.0
7044,2017,1.0
7045,2011,1.0
7045,2015,1.0
7045,2017,1.0
7048,2011,2.0
7048,2015,2.0
7048,2017,2.0
7048,2018,450.0
7048,2018,2.0
7048,2019,420.0
7048,2019,2.0
7048,2020,150.0
7048,2020,2.0
7052,2011,1.0
7052,2015,1.0
7052,2017,1.0
7052,2018,2300.0
7052,2018,1.0
7052,2019,2360.0
7052,2019,1.0
7053,2011,1.0
7053,2015,1.0
7053,2017,1.0
7054,2017,1.0
7055,2011,1.0
7055,2015,1.0
7055,2017,1.0
7055,2018,5500.0
7055,2018,1.0
7055,2019,5500.0
7055,2019,1.0
7055,2020,4300.0
7055,2020,1.0
7056,2011,1.0
7056,2015,1.0
7056,2017,1.0
7057,2011,1.0
7057,2015,1.0
7057,2017,1.0
7058,2018,2174.0
7058,2018,1.0
7058,2019,3517.0
7058,2019,1.0
7058,2020,230.0
7058,2020,1.0
7059,2011,1.0
7059,2015,1.0
7059,2017,1.0
7059,2018,600.0
7059,2018,1.0
7059,2019,707.0
7059,2019,1.0
7059,2020,907.0
7059,2020,1.0
7061,2011,2.0
7061,2015,2.0
7061,2017,2.0
7061,2018,250.0
7061,2018,1.0
7061,2019,55.0
7061,2019,1.0
7061,2020,250.0
7061,2020,1.0
7063,2011,1.0
7063,2015,1.0
7063,2017,1.0
7063,2018,11713.0
7063,2018,1.0
7063,2019,12554.0
7063,2019,1.0
7063,2020,9377.0
7063,2020,1.0
7065,2011,2.0
7065,2015,2.0
7065,2017,2.0
7065,2018,1100.0
7065,2018,2.0
7065,2019,1259.0
7065,2019,2.0
7065,2020,451.0
7065,2020,2.0
7066,2011,2.0
7066,2015,2.0
7066,2017,2.0
7066,2018,30500.0
7066,2018,1.0
7066,2019,30489.0
7066,2019,1.0
7066,2020,22281.0
7066,2020,1.0
7067,2011,2.0
7067,2015,2.0
7067,2017,1.0
7067,2018,1200.0
7067,2018,1.0
7067,2019,1200.0
7067,2019,1.0
7067,2020,0.0
7067,2020,1.0
7068,2011,2.0
7068,2015,750.0
7068,2015,3.0
7068,2017,2.0
7068,2018,50.0
7068,2018,1.0
7068,2019,80.0
7068,2019,1.0
7068,2020,0.0
7068,2020,1.0
7069,2011,2070.0
7069,2011,3.0
7069,2015,2045.0
7069,2015,4.0
7069,2017,3100.0
7069,2017,4.0
7069,2018,1533.0
7069,2018,3.0
7069,2019,6040.0
7069,2019,3.0
7069,2020,2000.0
7069,2020,2.0
7070,2011,3619.0
7070,2011,4.0
7070,2015,1200.0
7070,2015,4.0
7070,2017,4070.0
7070,2017,4.0
7070,2018,3830.0
7070,2018,2.0
7070,2019,3920.0
7070,2019,2.0
7070,2020,2800.0
7070,2020,1.0
7071,2011,2.0
7071,2015,3040.0
7071,2015,3.0
7071,2017,900.0
7071,2017,3.0
7071,2018,5999.0
7071,2018,3.0
7071,2019,900.0
7071,2019,3.0
7071,2020,517.0
7071,2020,2.0
7073,2011,1.0
7073,2015,1.0
7073,2017,1.0
7073,2018,20050.0
7073,2018,1.0
7073,2019,18908.0
7073,2019,1.0
7073,2020,14517.0
7073,2020,1.0
8001,2015,1.0
8001,2018,90.0
8001,2018,1.0
8001,2019,50.0
8001,2019,1.0
8001,2020,0.0
8001,2020,1.0
8002,2011,1.0
8002,2015,1.0
8002,2017,1.0
8002,2018,3000.0
8002,2018,1.0
8002,2019,1.0
8003,2011,1.0
8006,2015,1.0
8008,2011,25387.0
8008,2011,4.0
8008,2015,4820.0
8008,2015,3.0
8008,2017,5557.0
8008,2017,3.0
8008,2018,15960.0
8008,2018,3.0
8008,2019,15700.0
8008,2019,3.0
8008,2020,3062.0
8008,2020,3.0
8013,2011,1.0
8013,2015,1.0
8017,2011,1.0
8017,2015,1.0
8017,2017,1.0
8017,2018,6667.0
8017,2018,1.0
8017,2019,6945.0
8017,2019,1.0
8017,2020,3831.0
8017,2020,1.0
8023,2011,1.0
8023,2015,1.0
8023,2017,1.0
8026,2011,1.0
8026,2015,1.0
8027,2011,1.0
8027,2015,1.0
8027,2017,1.0
8027,2018,1292.0
8027,2018,1.0
8027,2019,1455.0
8027,2019,1.0
8027,2020,486.0
8027,2020,1.0
8029,2011,1.0
8029,2015,1.0
8029,2017,1.0
8029,2018,800.0
8029,2018,1.0
8029,2019,500.0
8029,2019,1.0
8029,2020,30.0
8029,2020,1.0
8031,2011,44402.0
8031,2011,3.0
8031,2015,41183.0
8031,2015,7.0
8031,2017,33987.0
8031,2017,7.0
8031,2018,28550.0
8031,2018,5.0
8031,2019,42178.0
8031,2019,8.0
8031,2020,7313.0
8031,2020,7.0
8033,2011,1.0
8033,2015,1.0
8033,2017,1.0
8034,2011,1.0
8034,2015,1.0
8034,2017,1.0
8034,2018,800.0
8034,2018,3.0
8034,2019,950.0
8034,2019,3.0
8034,2020,0.0
8034,2020,2.0
8035,2017,2.0
8035,2018,450.0
8035,2018,2.0
8035,2019,150.0
8035,2019,1.0
8035,2020,50.0
8035,2020,1.0
8037,2011,1.0
8037,2015,1.0
8037,2017,1.0
8040,2011,1.0
8040,2015,1.0
8040,2017,1.0
8040,2018,1000.0
8040,2018,1.0
8040,2019,1200.0
8040,2019,1.0
8040,2020,200.0
8040,2020,1.0
8041,2011,1.0
8041,2015,1.0
8041,2017,1.0
8041,2018,1060.0
8041,2018,2.0
8041,2019,250.0
8041,2019,1.0
8041,2020,50.0
8041,2020,1.0
8042,2011,2.0
8042,2015,2.0
8042,2017,2.0
8042,2018,1100.0
8042,2018,2.0
8042,2019,550.0
8042,2019,2.0
8042,2020,40.0
8042,2020,1.0
8043,2011,1.0
8043,2015,1.0
8043,2017,1.0
8043,2019,550.0
8043,2019,1.0
8043,2020,50.0
8043,2020,1.0
8044,2011,1.0
8044,2015,1.0
8044,2017,1.0
8044,2018,10.0
8044,2018,1.0
8044,2019,1.0
8044,2020,0.0
8044,2020,1.0
8045,2011,1.0
8045,2015,1.0
8047,2015,1.0
8047,2017,1.0
8047,2018,300.0
8047,2018,1.0
8047,2019,400.0
8047,2019,1.0
8047,2020,200.0
8047,2020,1.0
8048,2015,1.0
8048,2019,25.0
8048,2019,1.0
8049,2011,1.0
8049,2015,1.0
8049,2017,1.0
8049,2018,180.0
8049,2018,1.0
8055,2011,18978.0
8055,2011,4.0
8055,2015,16615.0
8055,2015,3.0
8055,2017,59526.0
8055,2017,3.0
8055,2018,64731.0
8055,2018,4.0
8055,2019,95686.0
8055,2019,3.0
8055,2020,20482.0
8055,2020,4.0
8057,2015,1.0
8057,2017,1.0
8057,2018,1500.0
8057,2018,1.0
8059,2011,2.0
8059,2015,2.0
8059,2017,1.0
8059,2018,3080.0
8059,2018,1.0
8059,2019,2500.0
8059,2019,1.0
8059,2020,0.0
8059,2020,1.0
8061,2011,1.0
8061,2015,1.0
8061,2017,12040.0
8061,2017,3.0
8061,2018,13592.0
8061,2018,2.0
8061,2019,13324.0
8061,2019,2.0
8063,2011,1.0
8063,2015,1.0
8063,2017,1.0
8065,2011,55018.0
8065,2011,4.0
8065,2015,50872.0
8065,2015,4.0
8065,2017,65269.0
8065,2017,4.0
8065,2018,28497.0
8065,2018,4.0
8065,2019,61847.0
8065,2019,4.0
8065,2020,21020.0
8065,2020,4.0
8068,2017,1.0
8068,2018,900.0
8068,2018,1.0
8068,2019,900.0
8068,2019,1.0
8068,2020,250.0
8068,2020,1.0
9001,2011,2.0
9001,2015,2.0
9001,2017,2.0
9001,2018,1462.0
9001,2018,2.0
9001,2019,1762.0
9001,2019,2.0
9001,2020,600.0
9001,2020,2.0
9002,2011,32186.0
9002,2011,6.0
9002,2015,27329.0
9002,2015,6.0
9002,2017,31680.0
9002,2017,6.0
9002,2018,30200.0
9002,2018,7.0
9002,2019,28000.0
9002,2019,6.0
9002,2020,955.0
9002,2020,4.0
9003,2011,3557.0
9003,2011,3.0
9003,2015,4694.0
9003,2015,3.0
9003,2017,2040.0
9003,2017,4.0
9003,2018,8824.0
9003,2018,4.0
9003,2019,10326.0
9003,2019,4.0
9003,2020,616.0
9003,2020,3.0
9004,2011,1.0
9004,2015,1.0
9004,2017,1.0
9004,2018,1000.0
9004,2018,1.0
9004,2019,700.0
9004,2019,1.0
9004,2020,0.0
9004,2020,1.0
9005,2011,1.0
9005,2015,1.0
9005,2017,2.0
9005,2018,10912.0
9005,2018,2.0
9005,2019,6800.0
9005,2019,1.0
9005,2020,1022.0
9005,2020,1.0
9006,2017,1.0
9006,2018,4000.0
9006,2018,1.0
9006,2019,5000.0
9006,2019,1.0
9006,2020,2000.0
9006,2020,1.0
9007,2011,1.0
9007,2015,1.0
9007,2017,1.0
9007,2019,550.0
9007,2019,1.0
9016,2011,1.0
9016,2017,1.0
9016,2018,35.0
9016,2018,1.0
9016,2019,25.0
9016,2019,1.0
9016,2020,100.0
9016,2020,1.0
9018,2011,2.0
9018,2015,2.0
9018,2017,2.0
9018,2018,830.0
9018,2018,2.0
9018,2019,100.0
9018,2019,1.0
9018,2020,10.0
9018,2020,2.0
9024,2011,1.0
9024,2015,1.0
9024,2017,1.0
9024,2018,702.0
9024,2018,1.0
9024,2019,661.0
9024,2019,1.0
9024,2020,278.0
9024,2020,1.0
9026,2017,1.0
9026,2018,2000.0
9026,2018,1.0
9026,2019,2000.0
9026,2019,1.0
9029,2011,1.0
9029,2015,1.0
9029,2017,2.0
9029,2018,52498.0
9029,2018,3.0
9029,2019,57948.0
9029,2019,3.0
9029,2020,15726.0
9029,2020,3.0
9030,2011,1.0
9030,2015,1.0
9030,2017,1.0
9030,2018,3000.0
9030,2018,1.0
9030,2019,3000.0
9030,2019,1.0
9030,2020,450.0
9030,2020,1.0
9034,2015,1.0
9034,2017,1.0
9034,2018,15500.0
9034,2018,1.0
9034,2019,19000.0
9034,2019,1.0
9034,2020,0.0
9034,2020,1.0
9038,2011,1.0
9038,2015,1.0
9038,2017,2.0
9038,2018,1951.0
9038,2018,2.0
9038,2019,1069.0
9038,2019,2.0
9038,2020,0.0
9038,2020,1.0
9040,2011,1.0
9040,2015,1.0
9040,2017,1.0
9053,2011,1.0
9053,2015,1.0
9053,2017,1.0
9053,2018,250.0
9053,2018,1.0
9053,2019,50.0
9053,2019,1.0
9053,2020,0.0
9053,2020,1.0
9055,2011,1.0
9055,2015,1.0
9055,2017,1.0
9055,2018,450.0
9055,2018,1.0
9055,2019,1000.0
9055,2019,1.0
9055,2020,71.0
9055,2020,1.0
9056,2011,111317.0
9056,2011,8.0
9056,2015,117037.0
9056,2015,10.0
9056,2017,24314.0
9056,2017,11.0
9056,2018,66972.0
9056,2018,12.0
9056,2019,76954.0
9056,2019,9.0
9056,2020,11979.0
9056,2020,9.0
9057,2015,1.0
9058,2015,1.0
9058,2017,1.0
9058,2018,1200.0
9058,2018,1.0
9058,2019,1500.0
9058,2019,1.0
9058,2020,60.0
9058,2020,1.0
9061,2011,1.0
9061,2015,2.0
9061,2017,2.0
9061,2018,91555.0
9061,2018,2.0
9061,2019,21764.0
9061,2019,2.0
9061,2020,10941.0
9061,2020,1.0
9062,2011,1.0
9062,2015,1.0
9062,2017,1.0
9062,2018,1500.0
9062,2018,1.0
9062,2019,800.0
9062,2019,1.0
9062,2020,110.0
9062,2020,1.0
9063,2015,1.0
9064,2011,1.0
9064,2015,1.0
9064,2017,1.0
9064,2018,2395.0
9064,2018,1.0
9064,2019,4228.0
9064,2019,1.0
9064,2020,660.0
9064,2020,1.0
9065,2015,1.0
9065,2017,1.0
9065,2018,8000.0
9065,2018,1.0
9065,2019,7500.0
9065,2019,1.0
9065,2020,1100.0
9065,2020,1.0
9066,2015,1.0
9066,2017,1.0
9066,2018,500.0
9066,2018,1.0
10001,2011,1.0
10001,2015,1.0
10002,2015,1.0
10002,2017,1.0
10002,2019,250.0
10002,2019,1.0
10007,2011,48486.0
10007,2011,5.0
10007,2015,41031.0
10007,2015,3.0
10007,2017,56340.0
10007,2017,4.0
10007,2018,50675.0
10007,2018,3.0
10007,2019,44404.0
10007,2019,4.0
